Number of labels,Accuracy,Accuracy with class priors,Class priors error
30,57.01,66.59,0.00099
10,43.81,55.75,0.00099
20,62.35,66.89,0.00099
40,55.65,62.73,0.00097
10,43.61,61.21,0.00097
30,62.10,69.88,0.00099
20,56.82,60.90,0.00099
50,62.10,65.63,0.00099
40,56.58,60.24,0.00099
20,59.89,63.80,0.00099
30,57.35,62.55,0.00099
20,44.88,58.75,0.00097
30,57.27,64.55,0.00099
50,68.83,70.96,0.00099
50,58.60,63.20,0.00099
10,60.32,63.18,0.00097
10,57.65,63.67,0.00099
30,54.98,66.28,0.00099
10,46.96,64.24,0.00099
10,55.63,68.69,0.00097
40,53.11,63.05,0.00099
40,55.41,68.03,0.00097
20,56.40,65.25,0.00099
40,63.48,69.72,0.00099
50,62.96,65.62,0.00099
30,54.27,68.67,0.00099
20,53.82,60.94,0.00097
10,57.11,62.56,0.00099
40,60.42,64.48,0.00099
30,56.83,63.92,0.00096
50,62.65,66.03,0.00099
50,60.68,67.18,0.00099
20,55.57,65.18,0.00099
10,60.65,62.71,0.00097
40,64.57,69.51,0.00099
10,35.34,61.18,0.00099
20,46.31,59.31,0.00099
30,58.19,64.37,0.00099
50,64.16,69.64,0.00097
30,59.82,63.77,0.00099
40,58.42,64.36,0.00099
10,36.42,54.66,0.00097
20,50.48,56.46,0.00099
40,62.59,67.60,0.00099
20,53.90,60.35,0.00099
50,60.49,67.90,0.00099
20,48.64,49.21,0.00099
50,66.80,70.63,0.00099
50,61.54,67.17,0.00099
10,34.87,54.24,0.00099
30,51.20,60.63,0.00097
40,64.62,68.96,0.00099
10,49.65,57.52,0.00099
20,51.24,60.70,0.00099
40,62.10,64.50,0.00099
30,52.58,61.57,0.00099
30,59.09,69.15,0.00093
30,60.56,62.99,0.00099
10,39.24,48.77,0.00097
20,58.90,63.12,0.00099
40,64.30,68.95,0.00099
40,59.57,65.56,0.00097
50,60.13,69.16,0.00099
50,59.66,62.68,0.00099
10,35.15,60.97,0.00099
30,63.46,70.78,0.00099
40,54.05,66.59,0.00099
10,47.64,60.16,0.00096
40,51.49,56.81,0.00099
50,64.22,70.89,0.00099
20,57.86,65.61,0.00097
20,52.53,58.72,0.00099
30,59.18,60.55,0.00097
50,64.59,71.32,0.00099
30,62.26,65.40,0.00099
20,51.51,67.58,0.00099
40,58.27,64.13,0.00097
40,63.14,69.27,0.00099
50,56.73,65.06,0.00099
10,52.28,60.63,0.00099
20,48.53,58.03,0.00097
50,64.68,66.89,0.00099
30,62.73,66.83,0.00099
30,54.35,61.23,0.00099
10,42.74,60.01,0.00099
20,54.05,61.45,0.00099
50,61.21,66.20,0.00097
10,46.24,46.29,0.00097
20,57.27,60.28,0.00099
40,61.00,62.89,0.00097
10,48.91,57.72,0.00099
40,64.09,67.66,0.00099
30,61.12,68.33,0.00099
50,56.92,63.63,0.00099
40,65.19,70.89,0.00099
20,58.70,66.08,0.00099
10,35.93,54.97,0.00099
10,45.88,61.61,0.00096
20,44.31,60.07,0.00099
10,48.43,55.82,0.00099
50,56.05,62.90,0.00099
30,58.29,70.12,0.00099
40,57.65,62.97,0.00099
30,59.48,65.99,0.00099
10,50.06,67.01,0.00093
30,62.60,68.30,0.00097
40,60.34,63.20,0.00097
20,47.97,58.59,0.00094
50,64.62,71.83,0.00097
20,54.92,59.50,0.00097
30,59.32,67.09,0.00099
50,66.55,71.69,0.00099
40,55.90,63.16,0.00099
40,58.39,60.94,0.00099
50,62.29,65.39,0.00097
50,62.41,63.85,0.00099
20,49.00,53.83,0.00099
40,60.58,65.09,0.00097
20,53.06,59.91,0.00099
10,51.19,62.76,0.00096
10,44.52,55.82,0.00097
50,60.72,63.74,0.00099
10,58.95,68.99,0.00099
30,63.53,66.47,0.00097
30,57.56,56.89,0.00099
50,61.66,72.86,0.00097
30,64.42,69.18,0.00099
20,50.13,50.24,0.00099
20,53.61,64.84,0.00099
10,47.99,56.66,0.00099
40,65.59,71.74,0.00099
20,54.36,62.21,0.00099
50,63.83,67.88,0.00099
30,59.30,65.99,0.00099
40,60.67,68.53,0.00099
10,56.50,58.98,0.00094
40,62.10,68.77,0.00099
30,63.00,68.77,0.00097
50,60.90,63.80,0.00099
40,60.02,71.15,0.00097
30,57.82,67.35,0.00099
30,52.73,62.55,0.00096
20,59.69,66.94,0.00097
20,53.79,59.77,0.00097
30,61.90,65.31,0.00099
40,60.93,67.78,0.00099
20,52.00,64.13,0.00099
40,63.68,69.72,0.00096
10,37.18,57.29,0.00099
50,62.29,61.98,0.00099
10,50.57,69.45,0.00099
50,66.66,69.06,0.00099
10,29.13,52.71,0.00099
50,63.37,69.90,0.00099
20,56.02,61.67,0.00099
30,59.87,66.34,0.00099
10,51.12,67.64,0.00099
50,61.19,72.08,0.00099
40,63.34,64.55,0.00099
20,39.30,42.46,0.00099
40,57.37,66.21,0.00099
10,49.96,59.46,0.00099
50,68.86,68.63,0.00097
10,49.05,58.75,0.00093
30,66.01,69.71,0.00099
10,38.64,59.67,0.00099
50,59.74,66.48,0.00097
20,54.70,63.88,0.00099
30,54.94,61.72,0.00097
40,65.16,67.57,0.00099
20,53.97,64.29,0.00099
40,62.03,67.35,0.00097
30,51.67,60.01,0.00097
30,63.36,65.94,0.00099
10,52.23,62.46,0.00097
50,68.84,69.89,0.00099
20,58.71,62.59,0.00099
40,54.85,61.56,0.00099
30,56.95,62.97,0.00096
40,57.69,65.67,0.00099
50,70.41,71.89,0.00099
50,58.75,69.66,0.00099
10,32.47,44.53,0.00099
20,55.71,63.87,0.00097
30,58.92,67.15,0.00099
20,60.45,69.10,0.00097
50,63.76,69.60,0.00099
40,63.89,69.22,0.00097
40,65.22,67.97,0.00097
10,45.14,56.44,0.00099
10,34.05,43.69,0.00094
20,47.17,64.71,0.00099
10,41.38,46.45,0.00099
30,63.53,66.37,0.00097
30,61.53,66.47,0.00099
10,39.91,52.61,0.00099
20,50.99,66.17,0.00099
50,62.57,71.66,0.00099
40,51.79,68.62,0.00097
30,64.62,69.52,0.00099
50,67.38,72.05,0.00099
50,58.53,62.83,0.00097
20,57.15,64.39,0.00099
40,56.67,62.30,0.00099
40,64.68,66.96,0.00099
20,51.72,58.01,0.00099
50,58.02,63.72,0.00099
40,66.65,68.63,0.00099
10,48.37,59.01,0.00099
10,42.01,49.48,0.00096
20,54.21,63.59,0.00099
30,52.56,62.51,0.00099
30,58.32,67.59,0.00099
50,64.45,68.95,0.00099
20,59.07,62.96,0.00099
30,61.77,66.09,0.00099
10,44.59,57.15,0.00097
30,59.75,69.55,0.00099
10,48.65,52.72,0.00099
30,50.81,60.88,0.00099
50,61.65,69.22,0.00094
50,72.71,73.72,0.00099
20,57.97,63.12,0.00099
20,55.66,59.37,0.00099
10,47.11,56.20,0.00099
40,56.36,64.17,0.00099
40,59.79,62.82,0.00099
40,56.43,66.66,0.00093
10,45.43,55.60,0.00099
20,50.60,67.07,0.00099
50,67.82,72.32,0.00099
40,54.70,66.42,0.00099
10,43.94,50.98,0.00099
40,65.18,68.16,0.00097
30,63.78,70.22,0.00099
50,62.41,67.96,0.00099
30,60.03,60.52,0.00099
20,56.45,60.71,0.00096
30,58.83,71.06,0.00099
10,41.45,59.28,0.00097
30,45.38,54.32,0.00099
20,58.75,68.57,0.00099
50,61.20,65.79,0.00097
50,68.41,72.07,0.00096
10,54.35,59.11,0.00099
10,51.27,58.06,0.00097
20,52.66,63.59,0.00099
40,66.02,74.36,0.00099
20,49.23,62.62,0.00097
40,58.31,67.24,0.00099
50,63.52,71.02,0.00097
30,58.84,63.34,0.00099
50,60.84,64.33,0.00099
20,44.13,50.69,0.00099
50,65.90,67.98,0.00099
40,57.89,62.65,0.00099
10,46.52,58.92,0.00099
20,46.55,61.07,0.00099
30,57.62,66.59,0.00097
40,59.80,63.46,0.00099
10,38.91,54.98,0.00099
50,60.24,69.80,0.00099
10,47.30,59.25,0.00099
50,59.41,61.43,0.00099
30,54.23,65.26,0.00099
10,44.14,54.07,0.00097
50,59.34,64.97,0.00099
30,63.30,65.99,0.00099
20,56.90,70.05,0.00096
40,65.85,66.11,0.00099
40,57.51,64.38,0.00097
30,62.45,66.04,0.00099
40,64.24,71.30,0.00099
30,59.05,64.83,0.00097
10,51.04,64.92,0.00099
50,64.73,68.27,0.00099
10,34.83,58.72,0.00099
20,52.11,60.14,0.00096
30,57.33,63.86,0.00096
40,61.49,67.37,0.00099
20,52.02,60.95,0.00099
30,62.59,68.42,0.00099
20,46.04,56.87,0.00099
20,54.95,63.86,0.00096
10,41.93,48.65,0.00097
50,65.56,66.88,0.00096
40,53.10,63.59,0.00099
40,54.70,68.00,0.00099
40,62.60,71.64,0.00094
30,57.10,61.23,0.00099
50,67.28,67.91,0.00099
50,68.71,69.87,0.00099
10,57.30,59.97,0.00099
10,39.91,59.97,0.00099
20,64.67,66.18,0.00099
10,51.36,60.55,0.00099
50,61.24,67.57,0.00097
20,61.75,64.67,0.00099
30,60.63,66.89,0.00099
40,63.61,67.01,0.00099
50,62.33,67.82,0.00097
40,65.68,70.68,0.00096
30,61.56,62.98,0.00099
20,50.80,54.51,0.00099
