Number of labels,Accuracy,Accuracy with class priors,Class priors error
10,31.10,31.46,0.00098
40,42.79,42.20,0.00098
30,37.52,37.69,0.00093
40,38.23,37.71,0.00097
30,38.10,40.42,0.00097
50,42.98,42.39,0.00098
40,43.07,42.45,0.00095
20,35.29,37.35,0.00098
50,42.80,42.02,0.00098
30,36.14,35.66,0.00097
50,42.20,42.36,0.00093
40,43.68,43.16,0.00098
20,37.90,39.59,0.00095
10,26.35,25.24,0.00097
20,33.00,33.09,0.00097
20,35.55,34.67,0.00097
40,43.30,44.02,0.00090
30,37.42,37.92,0.00095
10,25.28,28.78,0.00098
10,33.62,33.00,0.00093
10,27.79,26.76,0.00098
30,41.45,40.07,0.00097
50,43.85,42.41,0.00097
20,38.25,37.71,0.00098
30,36.48,35.92,0.00098
10,30.39,27.22,0.00092
40,43.20,44.08,0.00097
30,37.47,37.42,0.00095
50,41.60,42.59,0.00095
40,35.68,34.79,0.00098
10,38.20,39.00,0.00098
50,45.26,45.45,0.00098
20,26.86,27.16,0.00093
30,37.73,37.99,0.00097
50,40.77,42.06,0.00095
20,40.62,40.56,0.00097
10,34.08,32.56,0.00095
20,32.74,33.09,0.00095
30,38.09,38.16,0.00092
40,35.47,35.26,0.00098
40,41.60,41.36,0.00095
20,31.33,33.95,0.00092
50,40.87,41.35,0.00093
50,40.82,40.44,0.00098
10,26.12,30.77,0.00097
10,27.73,27.46,0.00093
20,38.18,37.58,0.00097
50,43.71,44.40,0.00097
40,41.46,39.71,0.00097
30,37.32,39.63,0.00097
40,41.53,41.91,0.00098
10,26.14,26.06,0.00098
10,39.43,40.85,0.00098
30,39.89,41.21,0.00098
20,40.19,39.09,0.00097
30,35.50,36.01,0.00098
30,42.89,44.55,0.00098
20,30.32,32.49,0.00097
40,38.39,38.42,0.00098
50,43.86,43.80,0.00093
30,37.83,37.16,0.00097
50,39.73,42.19,0.00093
10,32.41,30.00,0.00077
20,42.30,41.56,0.00098
40,40.82,41.19,0.00097
30,42.14,42.62,0.00095
50,44.46,44.98,0.00097
10,34.98,31.53,0.00098
40,39.25,40.10,0.00097
40,38.66,39.40,0.00098
10,31.63,32.19,0.00095
10,33.27,32.93,0.00095
40,41.20,41.85,0.00098
10,27.55,28.76,0.00098
50,39.41,39.98,0.00095
50,41.68,40.15,0.00095
20,39.96,39.48,0.00095
20,38.97,39.15,0.00098
30,36.11,38.55,0.00097
50,43.37,43.53,0.00095
20,39.22,37.23,0.00093
30,38.45,41.45,0.00098
30,45.40,43.93,0.00097
20,27.15,27.69,0.00098
40,40.23,42.65,0.00098
40,42.92,42.60,0.00098
10,30.74,30.35,0.00097
50,41.36,40.60,0.00097
50,40.82,41.59,0.00095
40,39.85,40.48,0.00098
20,39.22,37.95,0.00098
10,37.85,37.58,0.00097
50,44.02,44.95,0.00098
10,29.81,29.46,0.00097
30,43.23,42.27,0.00098
30,41.56,42.67,0.00095
10,28.35,28.08,0.00097
40,43.06,42.63,0.00095
40,43.52,44.06,0.00088
20,38.12,37.29,0.00098
20,35.45,34.43,0.00093
30,39.16,38.99,0.00097
30,45.95,46.29,0.00098
50,38.81,38.39,0.00095
40,43.61,43.24,0.00097
50,37.12,37.08,0.00092
20,30.33,29.89,0.00092
30,34.58,36.72,0.00095
10,34.73,36.54,0.00098
50,43.24,41.47,0.00098
20,36.47,36.99,0.00097
40,40.66,40.45,0.00097
50,44.54,42.90,0.00092
10,25.45,25.06,0.00098
20,30.36,32.02,0.00092
30,40.82,40.60,0.00098
10,33.72,36.17,0.00097
40,39.48,39.72,0.00095
30,36.81,37.22,0.00098
40,41.33,40.69,0.00097
10,33.34,33.42,0.00098
50,42.00,40.68,0.00097
20,42.72,42.83,0.00098
40,43.76,44.23,0.00087
50,38.31,38.46,0.00098
30,42.56,44.15,0.00098
10,41.36,40.43,0.00095
50,37.77,36.97,0.00097
30,35.84,35.64,0.00097
10,37.55,36.63,0.00098
20,30.88,29.74,0.00097
20,38.77,38.64,0.00095
10,30.29,28.84,0.00098
10,29.23,29.97,0.00097
40,39.03,38.10,0.00097
30,43.76,45.46,0.00098
50,39.58,39.62,0.00098
40,42.19,43.22,0.00088
20,38.24,38.31,0.00097
40,41.55,42.26,0.00098
50,41.50,41.75,0.00098
30,38.47,39.21,0.00098
50,43.97,43.99,0.00095
30,42.62,43.34,0.00093
20,34.68,34.68,0.00097
20,39.97,40.85,0.00097
20,36.62,37.97,0.00093
40,38.86,39.73,0.00092
30,42.02,44.01,0.00098
40,42.69,42.15,0.00098
10,31.53,31.19,0.00095
30,38.39,39.47,0.00098
50,41.78,41.05,0.00098
10,29.99,30.26,0.00095
40,44.77,45.74,0.00093
40,38.21,37.29,0.00092
30,37.52,37.24,0.00095
20,37.30,36.39,0.00093
50,41.94,41.82,0.00097
20,38.94,37.29,0.00097
50,43.35,44.16,0.00098
40,37.52,36.98,0.00097
10,29.40,28.20,0.00097
10,36.85,37.34,0.00098
10,37.71,37.83,0.00098
20,39.35,40.21,0.00093
50,38.64,36.51,0.00098
30,37.33,39.10,0.00098
30,37.54,41.03,0.00097
40,42.86,42.86,0.00098
50,41.64,40.94,0.00098
40,41.37,41.65,0.00087
50,40.84,41.13,0.00093
30,29.79,29.18,0.00097
30,32.79,34.09,0.00098
20,40.80,43.48,0.00098
20,39.60,40.45,0.00097
10,38.48,39.86,0.00098
20,35.90,34.49,0.00095
40,42.87,42.80,0.00098
10,36.58,37.89,0.00098
10,33.41,34.39,0.00097
10,31.98,32.62,0.00095
50,42.17,40.90,0.00092
30,38.82,39.95,0.00097
30,37.42,37.72,0.00095
10,32.37,35.89,0.00097
50,43.73,42.88,0.00098
40,44.25,45.77,0.00095
40,40.92,41.73,0.00097
30,36.99,37.59,0.00098
50,39.83,40.49,0.00092
20,40.52,42.05,0.00095
20,40.02,40.76,0.00093
10,27.97,27.08,0.00098
50,42.81,44.43,0.00098
10,34.14,32.74,0.00097
40,44.26,46.95,0.00098
40,40.54,41.54,0.00098
30,38.66,37.93,0.00095
50,41.84,42.65,0.00098
30,39.50,40.01,0.00092
20,41.25,41.33,0.00098
10,29.83,30.44,0.00098
50,38.06,37.14,0.00095
40,46.31,45.70,0.00097
20,35.18,37.36,0.00095
20,42.07,42.03,0.00097
40,40.19,40.15,0.00093
20,36.84,33.77,0.00097
50,42.19,42.53,0.00095
30,40.29,40.25,0.00097
10,34.41,35.14,0.00098
50,42.18,42.35,0.00098
20,32.15,31.70,0.00097
30,39.24,39.13,0.00098
30,36.41,37.93,0.00098
50,42.23,42.03,0.00093
40,43.80,42.03,0.00095
40,36.82,40.07,0.00098
30,37.81,38.83,0.00095
10,34.26,32.25,0.00097
10,34.54,33.07,0.00093
50,37.20,38.32,0.00095
30,40.10,40.34,0.00097
20,32.54,32.48,0.00095
50,39.54,40.64,0.00097
40,36.54,37.63,0.00093
50,41.74,41.26,0.00098
10,36.59,38.18,0.00098
10,29.21,31.58,0.00098
10,26.08,27.40,0.00098
40,43.72,42.66,0.00098
40,39.79,41.73,0.00095
20,36.69,40.88,0.00097
30,43.00,41.64,0.00098
20,34.28,34.18,0.00088
30,41.72,40.73,0.00097
10,27.26,26.50,0.00092
50,43.97,43.52,0.00093
10,32.74,34.13,0.00097
20,36.41,36.29,0.00097
20,38.69,38.90,0.00098
40,38.40,39.94,0.00098
30,38.45,41.02,0.00098
40,37.57,38.81,0.00095
10,27.29,29.27,0.00097
50,41.68,41.24,0.00097
20,42.34,43.39,0.00093
50,40.63,41.04,0.00095
10,32.54,33.21,0.00097
40,36.14,36.52,0.00095
20,34.76,34.39,0.00095
20,35.25,38.17,0.00098
30,41.46,42.71,0.00093
30,40.67,41.70,0.00098
40,46.15,44.03,0.00097
30,38.60,38.19,0.00097
10,31.10,29.14,0.00093
50,44.33,45.55,0.00095
30,38.17,36.33,0.00097
40,39.53,41.52,0.00098
50,39.28,38.50,0.00098
20,40.28,39.41,0.00098
50,38.46,39.35,0.00098
40,36.01,37.71,0.00097
30,36.58,37.25,0.00098
20,37.78,37.62,0.00097
50,38.77,38.36,0.00098
10,29.08,32.45,0.00097
10,28.02,31.80,0.00097
40,42.47,43.16,0.00095
40,42.28,43.77,0.00098
10,41.55,40.97,0.00098
50,42.32,42.14,0.00097
20,42.32,44.10,0.00098
40,41.83,40.08,0.00093
30,34.27,35.89,0.00098
10,36.02,37.36,0.00090
30,39.32,38.90,0.00098
50,43.01,42.18,0.00090
10,32.44,32.98,0.00095
50,43.81,43.13,0.00098
20,39.58,40.21,0.00098
40,38.03,36.40,0.00097
20,30.73,32.41,0.00095
50,40.26,40.15,0.00095
30,42.21,42.53,0.00098
30,38.33,40.89,0.00090
40,40.31,40.22,0.00098
20,38.02,37.65,0.00095
10,26.26,28.02,0.00095
10,40.75,41.36,0.00098
30,40.92,40.74,0.00098
40,34.95,36.93,0.00098
20,40.81,40.69,0.00098
50,41.60,41.64,0.00098
40,39.64,40.95,0.00098
20,39.19,42.24,0.00098
30,38.93,40.37,0.00095
20,37.57,40.29,0.00097
50,38.81,40.70,0.00097
10,32.44,32.08,0.00097
50,40.01,39.65,0.00093
40,45.37,45.39,0.00095
10,33.62,33.72,0.00098
30,42.05,40.92,0.00097
40,41.25,40.54,0.00082
20,38.92,39.37,0.00095
30,34.32,34.49,0.00092
50,46.79,46.51,0.00098
30,30.28,31.14,0.00093
50,40.82,41.80,0.00098
20,33.71,32.66,0.00097
30,38.81,38.36,0.00092
50,41.86,41.86,0.00093
10,38.79,39.57,0.00098
40,42.27,41.97,0.00097
40,33.65,35.25,0.00098
10,31.11,34.13,0.00088
20,33.04,35.02,0.00097
10,30.34,31.27,0.00098
50,42.48,43.51,0.00090
40,41.13,39.39,0.00098
10,31.16,33.85,0.00097
20,37.58,37.39,0.00098
30,40.02,39.40,0.00098
40,40.89,39.42,0.00095
50,39.51,40.80,0.00098
30,42.65,41.88,0.00098
30,36.23,37.86,0.00098
20,30.64,32.95,0.00098
10,33.77,36.31,0.00098
20,32.09,32.02,0.00095
10,27.28,24.77,0.00098
20,36.65,37.26,0.00093
10,31.25,32.84,0.00095
50,44.49,43.74,0.00098
50,42.19,44.15,0.00095
40,36.19,35.72,0.00098
30,43.45,43.49,0.00098
10,33.78,34.66,0.00095
40,38.39,37.59,0.00097
40,35.57,35.97,0.00095
40,36.09,37.63,0.00097
20,41.93,43.94,0.00095
30,39.26,40.36,0.00097
20,37.16,36.57,0.00098
30,40.28,41.73,0.00097
10,39.34,40.51,0.00097
10,28.75,32.36,0.00097
50,45.76,45.88,0.00097
30,38.65,38.76,0.00098
50,41.61,42.54,0.00093
40,40.21,40.58,0.00095
20,36.62,38.19,0.00098
20,37.20,38.01,0.00097
30,35.24,34.25,0.00097
50,43.05,44.48,0.00098
50,42.35,41.80,0.00098
40,40.92,41.13,0.00095
10,35.45,36.01,0.00097
20,39.19,39.49,0.00098
50,46.34,45.78,0.00097
40,39.07,38.24,0.00098
30,34.37,34.43,0.00093
40,42.33,43.35,0.00098
30,43.34,43.44,0.00092
20,24.61,26.28,0.00095
50,41.89,42.46,0.00098
10,35.45,34.60,0.00098
10,37.44,38.12,0.00098
10,31.09,31.42,0.00437
20,37.61,37.39,0.01097
