Number of labels,Accuracy,Accuracy with class priors,Class priors error
50,73.96,87.77,0.00099
30,72.76,88.12,0.00099
20,70.10,87.38,0.00099
10,55.79,70.99,0.00099
30,73.05,85.12,0.00099
40,71.29,83.34,0.00099
40,74.35,88.42,0.00097
30,68.58,83.84,0.00099
30,56.16,83.03,0.00099
50,74.54,89.04,0.00099
10,42.65,79.02,0.00099
20,59.11,85.75,0.00099
50,79.49,89.37,0.00099
50,76.64,87.03,0.00099
30,68.75,80.01,0.00099
40,71.21,84.55,0.00099
20,56.33,84.10,0.00099
40,72.03,86.96,0.00097
10,55.66,78.40,0.00096
30,60.75,85.62,0.00097
10,49.80,83.98,0.00099
10,50.46,69.27,0.00097
10,52.97,77.21,0.00099
20,61.93,81.78,0.00099
40,68.00,85.47,0.00099
50,73.41,88.18,0.00099
40,71.41,84.32,0.00096
40,69.61,87.57,0.00099
50,69.03,83.22,0.00099
30,67.64,79.14,0.00099
50,65.97,82.01,0.00099
20,67.50,87.66,0.00099
40,69.91,83.68,0.00094
10,55.70,75.35,0.00099
10,58.88,79.88,0.00099
20,61.87,89.28,0.00099
30,68.95,82.12,0.00099
30,74.45,85.32,0.00099
40,72.22,84.91,0.00099
50,71.57,86.30,0.00099
50,70.31,82.31,0.00099
40,73.39,90.10,0.00099
50,77.62,87.59,0.00099
20,55.67,83.42,0.00099
30,66.28,82.27,0.00099
50,74.84,87.67,0.00097
30,58.60,85.74,0.00099
40,73.54,82.85,0.00099
10,58.67,83.73,0.00099
20,64.47,84.17,0.00099
30,74.37,88.53,0.00099
10,51.75,75.84,0.00099
20,63.01,88.22,0.00099
30,68.71,85.17,0.00099
20,60.18,80.47,0.00099
10,56.16,73.79,0.00097
50,72.61,86.06,0.00096
40,76.30,87.75,0.00099
20,61.00,82.34,0.00099
10,51.10,82.27,0.00099
20,67.10,84.96,0.00099
50,71.25,86.11,0.00099
10,53.90,78.33,0.00094
50,71.46,85.61,0.00097
20,59.09,77.73,0.00099
40,73.87,87.62,0.00099
30,69.91,87.55,0.00099
40,71.84,88.65,0.00097
50,74.61,90.34,0.00097
30,74.71,87.24,0.00099
20,57.07,83.79,0.00097
30,77.03,88.69,0.00099
50,71.32,86.41,0.00099
20,79.58,87.61,0.00097
10,55.45,77.67,0.00099
30,66.46,81.08,0.00097
20,56.69,79.32,0.00099
40,69.31,86.29,0.00097
10,51.80,82.58,0.00094
10,60.56,81.92,0.00099
50,73.08,83.51,0.00099
40,73.95,86.31,0.00099
30,73.93,86.49,0.00099
20,61.69,85.39,0.00099
40,72.42,86.84,0.00099
40,73.78,90.11,0.00099
10,51.26,77.45,0.00099
50,72.85,88.50,0.00099
50,74.28,88.56,0.00099
30,67.91,88.45,0.00099
40,70.22,87.19,0.00099
50,78.91,89.03,0.00099
30,65.17,82.26,0.00099
40,73.91,89.19,0.00099
10,53.30,70.19,0.00097
10,53.11,68.32,0.00099
10,51.13,78.32,0.00099
50,75.43,85.10,0.00099
30,65.98,84.56,0.00097
20,58.42,79.31,0.00097
40,73.37,88.98,0.00099
40,70.12,86.28,0.00099
30,66.38,86.21,0.00099
50,75.77,90.00,0.00099
30,68.16,86.97,0.00099
20,65.50,81.68,0.00097
50,73.65,87.91,0.00099
10,42.52,65.58,0.00096
40,73.69,85.74,0.00099
10,56.36,82.87,0.00099
20,65.84,87.06,0.00099
50,74.65,87.77,0.00099
20,61.40,78.50,0.00099
20,66.70,84.45,0.00099
50,70.44,86.06,0.00097
10,57.57,77.31,0.00097
40,68.94,86.45,0.00099
20,54.89,80.80,0.00099
20,63.92,83.79,0.00099
40,71.65,86.90,0.00096
20,66.52,84.30,0.00099
40,70.28,86.45,0.00099
20,63.06,83.41,0.00096
10,49.71,68.70,0.00097
30,67.87,86.76,0.00096
50,73.51,88.16,0.00099
50,71.96,86.03,0.00099
20,70.54,86.18,0.00099
10,47.15,82.30,0.00099
30,65.97,85.05,0.00099
10,39.65,73.06,0.00097
40,73.28,88.11,0.00099
40,77.54,89.59,0.00099
30,68.03,86.75,0.00099
30,75.24,86.08,0.00099
20,56.53,82.18,0.00099
30,70.75,86.03,0.00097
10,41.12,77.02,0.00096
30,71.97,86.30,0.00099
10,60.83,82.09,0.00099
50,75.75,87.28,0.00099
50,76.63,87.21,0.00099
10,53.22,73.77,0.00099
30,78.12,88.96,0.00099
20,59.96,76.12,0.00097
20,58.72,76.02,0.00097
40,70.20,83.43,0.00099
10,56.70,71.82,0.00099
30,70.17,84.68,0.00099
20,65.40,83.94,0.00099
40,69.01,83.21,0.00097
50,72.98,87.16,0.00099
10,43.55,67.43,0.00096
50,79.52,89.29,0.00099
50,74.29,89.69,0.00099
30,69.45,85.68,0.00099
50,76.99,88.91,0.00099
40,68.57,79.27,0.00099
20,62.64,76.94,0.00099
30,68.54,82.98,0.00099
30,67.87,82.86,0.00099
40,67.82,86.36,0.00099
20,66.25,84.78,0.00099
40,70.94,85.27,0.00099
30,71.59,85.84,0.00099
40,69.70,86.28,0.00099
40,73.80,89.28,0.00099
50,72.11,87.93,0.00099
10,42.94,76.24,0.00097
50,73.78,89.71,0.00097
50,74.55,87.60,0.00099
