Number of labels,Accuracy,Accuracy with class priors,Class priors error
50,44.96,52.40,0.00095
10,37.94,34.52,0.00095
20,36.49,43.87,0.00098
50,53.56,55.10,0.00095
30,44.52,50.48,0.00097
40,50.96,58.38,0.00095
10,39.44,46.40,0.00095
30,44.43,47.77,0.00098
20,50.75,53.87,0.00093
40,46.94,56.49,0.00097
50,47.98,50.51,0.00098
10,28.27,35.92,0.00098
20,42.24,53.49,0.00097
40,39.54,43.36,0.00098
10,35.73,40.95,0.00097
30,46.11,55.44,0.00095
50,45.30,52.50,0.00093
20,37.52,52.91,0.00097
30,49.80,55.81,0.00098
10,35.09,44.04,0.00098
40,49.18,52.45,0.00098
50,49.83,57.23,0.00097
20,38.05,42.61,0.00093
30,39.26,47.16,0.00098
40,57.31,60.06,0.00098
50,43.65,50.94,0.00095
10,37.65,37.17,0.00097
30,44.81,47.73,0.00093
10,34.96,39.75,0.00098
40,43.24,53.83,0.00095
20,44.87,48.64,0.00098
30,40.26,50.66,0.00093
50,36.79,45.21,0.00098
20,37.73,45.29,0.00095
40,39.80,50.06,0.00098
50,47.68,49.69,0.00098
10,45.14,50.99,0.00098
20,46.93,52.59,0.00098
10,34.75,48.37,0.00098
40,49.79,57.23,0.00092
30,37.11,44.54,0.00098
30,39.71,46.95,0.00097
20,35.69,39.49,0.00097
40,47.79,49.22,0.00098
50,47.88,51.91,0.00098
20,42.57,48.09,0.00098
10,32.60,41.73,0.00098
50,48.85,53.46,0.00098
50,48.81,50.76,0.00098
20,43.21,48.33,0.00098
10,33.55,50.62,0.00098
30,48.28,52.60,0.00098
40,46.77,46.88,0.00097
30,48.69,54.46,0.00090
40,42.32,53.55,0.00098
10,29.20,38.02,0.00095
50,46.37,52.65,0.00098
30,49.51,52.81,0.00097
40,38.21,46.20,0.00098
20,44.27,50.76,0.00097
30,37.34,50.24,0.00097
50,49.52,56.28,0.00095
10,39.74,46.83,0.00098
20,45.58,52.71,0.00098
40,43.38,52.48,0.00098
10,32.48,44.09,0.00097
50,48.20,54.29,0.00093
20,38.68,48.84,0.00095
30,45.69,50.31,0.00097
20,45.15,46.86,0.00098
40,50.89,53.98,0.00097
30,30.55,38.70,0.00098
50,56.32,59.57,0.00098
10,39.52,39.22,0.00098
50,45.73,50.95,0.00097
40,47.51,49.65,0.00098
10,31.16,37.86,0.00095
20,34.97,40.56,0.00097
50,47.70,52.14,0.00097
10,29.69,40.16,0.00098
40,41.38,48.25,0.00098
20,42.07,44.98,0.00095
30,35.80,42.56,0.00097
30,42.57,49.86,0.00098
10,35.01,34.95,0.00095
50,49.07,55.57,0.00093
20,34.99,43.83,0.00097
40,45.85,51.11,0.00097
50,51.75,58.79,0.00098
20,31.82,37.16,0.00093
30,44.94,51.01,0.00098
40,49.44,50.30,0.00097
30,39.77,52.60,0.00097
10,37.88,41.41,0.00097
40,42.88,52.81,0.00095
20,37.95,42.38,0.00097
50,41.01,50.36,0.00095
30,44.16,50.86,0.00098
40,42.66,46.27,0.00098
10,34.73,50.60,0.00098
10,34.50,43.96,0.00093
10,27.05,30.84,0.00098
50,52.93,54.99,0.00097
20,39.20,46.27,0.00097
50,50.54,58.28,0.00097
40,45.20,47.40,0.00095
30,48.27,55.25,0.00098
20,44.89,53.07,0.00095
30,39.13,49.91,0.00097
20,46.58,48.97,0.00097
40,41.19,46.89,0.00098
50,56.08,57.17,0.00098
10,38.36,52.42,0.00098
40,44.01,50.12,0.00095
30,44.72,51.01,0.00097
50,51.44,55.67,0.00098
30,46.01,48.88,0.00098
10,30.76,42.85,0.00098
20,40.21,49.79,0.00098
50,52.36,55.15,0.00095
10,42.12,42.96,0.00095
40,49.08,56.34,0.00098
30,43.99,46.13,0.00098
40,51.67,53.07,0.00098
10,36.16,37.88,0.00098
20,37.91,47.47,0.00097
50,53.08,55.29,0.00098
20,47.26,51.79,0.00090
40,46.16,54.97,0.00093
30,50.95,55.87,0.00097
50,51.68,54.77,0.00093
10,40.93,45.65,0.00098
20,34.16,35.12,0.00093
30,38.10,42.02,0.00095
40,40.20,50.26,0.00097
50,52.13,55.38,0.00097
