Number of labels,Accuracy,Accuracy with class priors,Class priors error
20,82.52,88.34,0.00099
20,82.17,90.46,0.00099
40,89.03,92.99,0.00097
40,89.84,92.66,0.00099
30,76.23,84.52,0.00099
50,88.53,93.11,0.00097
10,74.48,87.84,0.00099
20,81.92,90.73,0.00099
10,67.53,83.13,0.00099
40,87.69,92.00,0.00099
30,87.41,92.27,0.00099
20,76.13,90.65,0.00099
50,87.63,91.96,0.00099
10,76.99,85.70,0.00097
30,86.40,93.51,0.00099
40,84.65,90.69,0.00099
40,86.73,93.02,0.00099
20,78.87,88.14,0.00099
30,85.49,91.10,0.00099
20,79.39,87.16,0.00099
50,90.15,93.83,0.00099
10,67.76,86.30,0.00099
50,86.62,92.35,0.00099
50,87.85,91.31,0.00097
30,90.97,94.78,0.00099
40,83.83,88.03,0.00099
10,73.99,75.99,0.00097
20,86.27,91.41,0.00099
30,85.31,88.97,0.00099
10,74.05,85.52,0.00097
20,76.33,88.78,0.00099
30,90.37,94.45,0.00099
50,90.27,93.07,0.00099
40,87.03,93.61,0.00099
40,87.43,92.28,0.00099
10,72.35,88.22,0.00099
10,71.83,85.48,0.00099
30,80.71,88.88,0.00099
20,80.05,85.31,0.00099
50,86.70,92.11,0.00099
20,73.80,86.43,0.00099
40,91.24,93.45,0.00099
40,89.57,93.57,0.00099
50,90.54,94.60,0.00099
50,90.32,92.27,0.00099
30,85.47,92.76,0.00099
10,72.23,85.38,0.00099
20,77.86,88.93,0.00099
30,80.09,88.19,0.00099
50,83.46,86.15,0.00099
40,87.37,93.28,0.00097
10,73.01,86.45,0.00099
20,88.31,92.83,0.00099
30,86.29,91.49,0.00099
40,90.06,93.58,0.00097
10,64.83,75.34,0.00099
20,87.65,93.07,0.00099
50,88.33,92.37,0.00099
10,78.10,87.64,0.00099
40,90.59,93.93,0.00099
50,90.26,94.24,0.00097
30,86.44,92.63,0.00099
40,88.66,93.23,0.00099
20,81.43,91.36,0.00099
30,84.37,92.45,0.00097
50,86.89,91.11,0.00099
10,71.18,86.86,0.00099
20,77.74,88.21,0.00099
30,86.04,90.43,0.00099
20,78.55,81.39,0.00099
10,73.40,75.75,0.00099
40,88.02,92.07,0.00099
50,89.81,92.75,0.00099
30,87.45,93.66,0.00099
40,88.83,93.51,0.00099
10,64.34,79.04,0.00099
40,87.63,91.64,0.00099
50,87.53,93.60,0.00097
20,81.12,88.95,0.00099
10,75.72,85.21,0.00099
50,89.79,93.25,0.00099
30,82.88,91.92,0.00099
30,84.05,92.50,0.00099
20,80.79,93.21,0.00099
40,89.13,94.48,0.00099
50,89.96,93.94,0.00099
10,69.52,84.23,0.00099
20,83.83,92.03,0.00099
30,87.03,91.31,0.00099
50,86.61,91.49,0.00099
10,64.98,87.69,0.00099
40,88.82,93.25,0.00099
20,75.96,79.34,0.00099
30,76.90,80.42,0.00097
40,86.61,91.06,0.00097
10,80.76,90.23,0.00097
50,91.48,94.35,0.00099
40,89.65,93.26,0.00099
10,75.72,84.23,0.00097
20,81.43,91.83,0.00099
20,81.11,84.90,0.00099
30,80.95,83.24,0.00097
30,88.70,93.26,0.00099
50,90.64,93.99,0.00097
40,85.29,89.82,0.00099
50,90.19,93.68,0.00099
10,69.85,87.43,0.00099
20,86.37,89.56,0.00099
30,77.19,86.70,0.00099
40,88.53,91.38,0.00099
10,76.79,88.98,0.00097
50,89.56,91.68,0.00099
20,79.12,89.67,0.00099
30,80.67,90.45,0.00099
40,90.32,94.71,0.00099
10,73.00,86.63,0.00099
50,89.57,93.55,0.00099
20,85.52,92.09,0.00099
40,82.40,88.64,0.00099
50,88.20,90.95,0.00099
20,81.79,86.51,0.00099
10,64.46,79.63,0.00099
30,81.99,90.42,0.00099
30,85.80,92.87,0.00099
40,88.32,92.71,0.00099
50,88.29,91.71,0.00099
10,72.91,89.36,0.00099
30,87.68,92.96,0.00099
20,88.37,92.98,0.00099
10,69.70,79.12,0.00096
50,91.02,94.20,0.00097
40,88.62,94.08,0.00099
20,79.75,90.87,0.00099
40,86.74,93.01,0.00099
10,76.17,86.90,0.00096
20,85.06,89.89,0.00099
30,86.69,90.31,0.00099
50,89.33,92.92,0.00099
10,67.88,85.49,0.00099
30,80.83,89.47,0.00099
50,90.91,93.89,0.00099
20,80.67,86.56,0.00099
40,86.50,91.97,0.00099
30,84.97,91.61,0.00096
40,87.76,92.70,0.00099
50,90.73,94.34,0.00097
10,67.60,82.83,0.00096
20,82.60,87.99,0.00097
30,85.39,92.53,0.00099
10,63.81,79.71,0.00099
40,83.87,90.74,0.00099
50,89.06,93.26,0.00099
20,78.78,87.06,0.00099
10,57.84,80.93,0.00099
40,89.51,92.42,0.00099
20,78.51,86.23,0.00099
30,82.81,91.99,0.00099
30,85.91,91.37,0.00099
50,89.70,93.52,0.00099
40,87.71,92.83,0.00099
10,54.46,65.74,0.00099
30,80.99,84.56,0.00099
50,90.19,93.96,0.00099
20,84.08,92.17,0.00099
40,86.91,93.38,0.00099
50,91.61,93.51,0.00099
10,61.76,68.81,0.00099
20,86.47,89.94,0.00099
30,84.28,92.05,0.00099
20,76.74,84.39,0.00099
40,88.27,92.67,0.00097
50,88.20,92.97,0.00099
10,72.90,85.03,0.00099
30,86.12,91.89,0.00099
10,62.91,76.45,0.00099
40,89.11,92.71,0.00097
20,75.95,88.71,0.00099
30,83.53,92.21,0.00099
50,89.12,91.79,0.00099
10,73.21,82.91,0.00097
40,86.93,92.15,0.00099
20,88.05,93.23,0.00099
50,90.10,93.73,0.00099
30,87.64,92.49,0.00099
40,84.67,93.06,0.00099
50,89.75,93.31,0.00099
10,69.11,73.55,0.00097
20,76.72,88.10,0.00099
40,86.82,93.44,0.00097
30,87.01,93.22,0.00099
10,66.75,82.26,0.00099
50,90.43,93.17,0.00099
30,82.17,89.18,0.00094
20,82.54,88.86,0.00099
40,88.41,92.13,0.00097
10,64.72,83.65,0.00099
50,90.56,94.68,0.00097
20,82.25,92.03,0.00099
40,90.00,93.56,0.00099
10,73.41,85.43,0.00097
30,89.13,93.85,0.00099
20,80.42,84.60,0.00099
30,87.16,91.98,0.00099
50,91.40,94.42,0.00099
40,88.12,92.18,0.00097
50,90.57,93.91,0.00099
10,72.48,85.88,0.00099
20,82.17,88.34,0.00099
30,84.10,88.99,0.00099
10,82.19,90.04,0.00099
40,89.04,93.28,0.00099
30,88.34,93.11,0.00097
20,79.57,89.10,0.00099
50,89.42,92.56,0.00099
40,89.79,93.76,0.00099
50,89.72,93.10,0.00099
10,76.54,85.54,0.00099
30,84.76,92.01,0.00099
40,88.49,93.23,0.00099
20,77.70,90.28,0.00099
10,60.69,77.50,0.00099
20,78.02,89.86,0.00099
50,91.01,94.41,0.00099
30,82.97,92.69,0.00099
40,87.10,91.76,0.00099
50,90.29,93.48,0.00099
10,76.48,88.81,0.00099
20,81.28,90.59,0.00099
30,84.62,90.17,0.00097
10,67.42,83.02,0.00096
40,87.00,92.97,0.00099
50,88.67,93.37,0.00099
20,83.36,91.28,0.00099
30,85.98,90.96,0.00099
10,68.87,88.78,0.00097
20,85.59,91.14,0.00099
50,90.16,93.40,0.00099
40,89.43,93.87,0.00099
30,83.32,89.89,0.00099
10,79.14,86.51,0.00097
40,86.47,91.81,0.00099
20,87.17,92.86,0.00097
50,89.86,93.44,0.00099
30,86.68,92.27,0.00099
40,87.56,91.84,0.00099
50,91.26,94.68,0.00099
10,70.15,85.30,0.00099
20,79.53,91.81,0.00099
30,88.63,92.89,0.00099
10,74.16,82.52,0.00097
40,87.87,92.08,0.00099
50,87.33,92.63,0.00099
20,74.10,89.20,0.00099
30,83.48,87.79,0.00099
40,89.20,90.73,0.00099
50,85.37,91.58,0.00099
30,83.65,89.38,0.00099
10,69.84,89.89,0.00097
20,82.42,90.46,0.00099
40,88.23,93.17,0.00099
10,74.56,86.32,0.00097
50,90.29,92.90,0.00097
30,87.75,90.30,0.00099
20,84.17,93.73,0.00099
40,86.18,89.82,0.00099
50,84.66,90.31,0.00099
10,77.64,88.51,0.00099
20,85.99,94.13,0.00099
40,89.03,91.98,0.00099
10,72.57,81.92,0.00099
30,81.48,91.03,0.00099
50,86.32,91.31,0.00099
20,83.74,92.14,0.00099
30,88.64,93.28,0.00099
40,84.70,88.25,0.00099
10,68.36,85.46,0.00097
50,86.14,88.60,0.00099
30,85.07,89.80,0.00099
20,78.21,90.51,0.00097
40,88.67,92.35,0.00099
10,67.34,83.08,0.00099
30,82.15,89.82,0.00099
50,90.72,93.83,0.00099
20,83.20,90.93,0.00099
40,88.00,90.81,0.00099
50,86.42,91.58,0.00099
10,83.90,91.37,0.00096
20,83.00,90.02,0.00099
30,85.74,91.75,0.00099
40,88.11,90.88,0.00099
10,72.00,84.23,0.00099
50,92.00,95.08,0.00099
30,85.88,92.28,0.00096
20,76.39,86.12,0.00099
20,82.61,90.62,0.00099
50,86.78,92.11,0.00099
10,77.32,88.99,0.00097
40,88.62,93.75,0.00099
30,89.14,93.18,0.00099
50,88.65,91.46,0.00099
10,72.91,82.55,0.00099
20,82.90,89.08,0.00099
40,88.49,93.88,0.00099
30,88.32,92.78,0.00097
40,88.62,91.37,0.00099
50,87.85,91.71,0.00096
10,77.44,89.28,0.00099
20,74.75,83.78,0.00099
30,89.25,93.63,0.00099
40,89.07,93.78,0.00099
20,75.10,82.94,0.00096
50,91.05,94.54,0.00099
10,74.03,89.86,0.00097
30,90.11,93.65,0.00097
10,77.10,89.59,0.00099
40,88.76,92.90,0.00099
20,90.32,94.45,0.00099
50,89.97,93.89,0.00099
30,85.82,90.55,0.00099
40,89.19,92.36,0.00099
50,90.86,94.01,0.00099
10,72.16,85.75,0.00099
30,87.38,92.67,0.00097
20,80.20,92.18,0.00099
40,86.49,91.70,0.00099
50,86.19,92.18,0.00099
10,74.38,87.97,0.00099
30,82.10,89.87,0.00099
20,84.29,92.19,0.00099
40,89.62,93.07,0.00099
50,88.85,91.64,0.00099
10,65.21,81.85,0.00099
20,77.18,87.65,0.00099
30,83.96,91.99,0.00099
30,84.59,89.88,0.00097
10,72.26,80.59,0.00099
20,81.87,88.19,0.00099
40,88.82,92.07,0.00099
50,90.39,93.81,0.00099
50,90.08,92.41,0.00099
10,73.75,83.37,0.00099
40,88.34,93.46,0.00099
20,74.46,87.37,0.00099
30,86.71,92.29,0.00099
40,88.76,93.87,0.00099
50,88.52,92.06,0.00099
10,76.32,89.64,0.00099
20,85.85,90.15,0.00099
30,85.42,91.05,0.00099
50,88.18,92.40,0.00099
40,89.77,92.61,0.00099
10,70.11,83.23,0.00097
20,83.14,91.87,0.00099
40,89.09,92.76,0.00099
30,84.43,91.56,0.00099
20,81.66,90.17,0.00099
40,87.35,92.10,0.00099
10,74.33,88.68,0.00099
10,67.33,85.94,0.00099
50,89.50,92.95,0.00099
30,87.50,92.65,0.00097
20,83.61,91.53,0.00099
50,87.92,92.34,0.00099
40,87.18,90.79,0.00099
30,84.71,92.13,0.00099
50,90.16,93.59,0.00099
10,59.15,71.95,0.00099
20,76.01,86.06,0.00099
30,88.04,92.00,0.00099
10,68.11,86.49,0.00097
40,91.33,94.82,0.00099
20,86.39,91.51,0.00097
50,90.30,93.30,0.00099
30,85.40,90.21,0.00097
10,58.82,80.64,0.00099
50,88.54,92.31,0.00099
30,85.88,91.15,0.00099
50,89.72,91.72,0.00099
40,84.23,89.05,0.00097
40,85.20,93.01,0.00099
10,76.08,85.31,0.00099
20,80.06,89.72,0.00097
20,74.66,80.35,0.00097
30,87.54,92.00,0.00097
40,87.73,92.90,0.00099
50,91.34,93.62,0.00099
10,68.01,78.83,0.00097
20,81.88,89.52,0.00099
30,89.14,92.80,0.00099
10,70.39,82.87,0.00099
20,76.26,83.41,0.00099
40,86.17,92.21,0.00099
50,91.06,94.20,0.00099
30,84.75,90.12,0.00099
40,87.74,90.65,0.00099
10,64.28,74.48,0.00097
40,84.78,89.80,0.00099
30,88.06,91.48,0.00099
20,78.30,84.87,0.00099
50,91.08,93.80,0.00099
10,64.49,84.68,0.00099
20,83.57,91.84,0.00099
50,88.65,92.91,0.00099
30,88.71,92.23,0.00099
40,89.54,92.78,0.00099
50,89.47,94.19,0.00099
