Number of labels,Accuracy,Accuracy with class priors,Class priors error
40,89.01,95.06,0.00097
30,78.22,91.25,0.00099
10,81.58,92.52,0.00099
40,91.08,93.67,0.00099
50,90.95,96.19,0.00099
20,84.11,92.47,0.00099
10,68.17,92.06,0.00099
30,81.95,94.94,0.00099
40,91.69,95.96,0.00099
50,91.81,95.52,0.00099
30,81.49,94.07,0.00099
20,88.38,94.07,0.00099
50,92.99,94.70,0.00099
20,85.12,92.49,0.00099
40,87.39,94.02,0.00099
10,58.37,87.87,0.00099
30,88.22,95.66,0.00097
30,89.96,95.24,0.00099
10,63.47,90.45,0.00099
10,74.86,93.72,0.00099
20,92.70,95.15,0.00099
50,92.44,96.04,0.00099
40,85.42,95.66,0.00099
50,89.37,95.11,0.00099
40,91.78,95.67,0.00099
20,79.33,93.67,0.00099
40,89.01,95.13,0.00099
50,92.34,94.75,0.00099
10,78.85,92.28,0.00099
30,89.60,93.44,0.00099
20,88.94,94.47,0.00099
30,81.20,93.34,0.00099
10,64.75,90.41,0.00099
40,89.64,95.19,0.00099
50,94.04,95.92,0.00099
20,71.69,91.66,0.00099
10,63.34,90.72,0.00099
20,82.19,89.08,0.00099
30,85.97,95.09,0.00099
50,92.89,95.78,0.00099
40,89.86,95.10,0.00099
30,89.61,94.99,0.00099
10,67.86,92.52,0.00099
40,86.44,93.96,0.00099
50,91.03,95.42,0.00099
10,63.47,83.94,0.00099
30,88.35,94.48,0.00099
20,82.72,93.48,0.00099
40,89.08,94.58,0.00099
30,85.07,94.91,0.00099
20,83.76,91.18,0.00099
50,93.08,95.83,0.00099
40,89.10,94.94,0.00097
10,66.55,76.53,0.00099
30,85.79,92.61,0.00099
50,90.88,95.48,0.00099
10,69.79,78.23,0.00099
20,86.03,95.09,0.00099
40,90.30,96.07,0.00099
20,90.20,94.33,0.00097
50,93.42,95.56,0.00099
10,63.94,83.16,0.00099
30,87.41,94.61,0.00099
50,90.23,95.84,0.00099
40,88.47,94.69,0.00099
30,86.98,93.99,0.00099
10,74.68,90.97,0.00099
20,87.39,94.51,0.00097
50,91.71,94.10,0.00099
30,88.50,94.64,0.00097
40,91.40,94.46,0.00099
20,78.57,94.18,0.00099
10,76.13,92.56,0.00099
40,88.78,94.62,0.00099
50,91.20,95.09,0.00099
20,90.96,95.40,0.00097
40,84.75,94.85,0.00099
10,62.69,80.69,0.00097
30,89.61,95.60,0.00099
20,79.62,93.25,0.00099
50,92.58,95.27,0.00099
30,86.38,93.83,0.00099
40,89.42,95.49,0.00099
10,86.69,92.65,0.00099
30,87.82,95.19,0.00099
20,85.15,92.72,0.00099
10,60.38,90.14,0.00099
50,93.05,95.61,0.00099
40,92.78,95.69,0.00099
20,81.23,94.49,0.00099
50,92.40,96.06,0.00099
30,91.50,95.74,0.00099
10,82.34,94.55,0.00099
40,92.03,95.43,0.00099
50,92.83,95.22,0.00099
20,83.74,91.78,0.00099
30,90.80,94.54,0.00099
50,90.17,95.99,0.00099
10,76.22,93.95,0.00099
40,90.14,94.35,0.00099
10,71.90,93.40,0.00099
20,86.54,90.56,0.00099
30,87.87,95.10,0.00099
30,87.99,95.23,0.00099
40,92.55,95.37,0.00099
50,93.09,95.15,0.00099
10,84.20,92.14,0.00099
40,90.18,94.96,0.00099
20,83.90,92.90,0.00099
20,72.23,92.89,0.00097
30,89.04,95.69,0.00099
50,91.81,95.29,0.00097
40,89.84,95.32,0.00099
20,82.78,93.15,0.00099
50,94.65,96.12,0.00099
10,65.16,88.90,0.00099
10,81.13,93.48,0.00099
40,91.40,94.70,0.00099
30,86.76,95.62,0.00099
20,84.10,94.74,0.00099
50,92.02,95.23,0.00099
10,68.02,92.47,0.00099
20,83.17,94.12,0.00099
50,91.39,95.02,0.00099
40,90.30,95.03,0.00099
20,83.90,95.35,0.00099
30,89.20,94.88,0.00097
30,89.36,93.59,0.00099
10,74.99,94.46,0.00099
50,93.20,95.40,0.00099
40,90.74,95.58,0.00099
50,92.47,94.71,0.00099
30,90.60,94.64,0.00099
10,71.18,93.73,0.00099
40,88.79,94.58,0.00099
10,76.00,93.43,0.00099
20,91.31,95.35,0.00099
50,93.60,96.01,0.00099
30,88.90,95.35,0.00099
20,69.28,94.27,0.00097
40,88.36,93.98,0.00099
10,67.03,92.23,0.00099
30,91.42,94.79,0.00099
50,90.21,94.83,0.00099
40,90.26,94.15,0.00099
30,85.18,93.71,0.00099
20,80.18,94.16,0.00099
40,91.18,94.16,0.00099
30,85.04,94.03,0.00099
10,77.84,93.32,0.00099
20,85.09,94.29,0.00099
10,76.95,94.19,0.00099
40,91.88,94.81,0.00099
50,92.95,95.48,0.00097
50,89.58,94.38,0.00099
20,88.77,95.50,0.00099
30,91.45,93.25,0.00097
50,90.00,94.88,0.00099
10,80.08,93.63,0.00099
40,85.94,94.65,0.00099
20,87.73,95.95,0.00099
40,90.18,95.61,0.00099
10,63.85,83.74,0.00099
50,89.02,94.35,0.00099
20,87.64,94.47,0.00099
30,82.02,93.83,0.00099
40,87.92,93.62,0.00099
30,90.63,94.65,0.00097
10,76.23,90.38,0.00097
50,88.03,92.16,0.00099
20,77.42,94.78,0.00099
10,68.07,90.71,0.00099
30,86.59,93.70,0.00099
50,93.85,95.66,0.00099
30,86.62,94.03,0.00097
40,88.62,94.62,0.00099
20,85.48,93.83,0.00099
40,91.81,94.50,0.00097
10,82.84,95.15,0.00099
50,90.58,95.01,0.00099
20,83.03,93.66,0.00099
40,91.26,95.68,0.00099
30,87.61,95.00,0.00097
30,88.20,95.03,0.00099
20,82.48,92.96,0.00099
50,94.21,96.49,0.00099
10,69.35,91.55,0.00099
40,88.62,95.70,0.00097
20,84.57,95.06,0.00099
50,87.98,94.40,0.00099
10,83.00,93.04,0.00099
10,80.70,92.17,0.00099
30,91.62,95.66,0.00099
50,91.44,94.61,0.00099
30,91.59,95.59,0.00099
20,87.31,94.29,0.00099
40,87.77,94.81,0.00099
40,91.43,94.18,0.00099
20,79.55,93.25,0.00099
50,89.19,95.12,0.00099
10,77.51,94.71,0.00099
20,79.43,90.80,0.00099
30,91.67,95.57,0.00099
50,92.86,95.95,0.00099
40,90.55,95.85,0.00099
40,91.69,95.44,0.00099
10,72.83,93.79,0.00099
30,92.14,96.12,0.00099
20,89.97,96.04,0.00099
10,72.13,94.02,0.00099
30,89.11,94.28,0.00099
40,91.72,95.32,0.00099
50,91.59,95.56,0.00097
50,92.33,95.49,0.00099
10,73.35,91.57,0.00099
20,83.02,94.87,0.00099
10,74.72,93.71,0.00099
30,88.07,94.39,0.00099
40,88.79,94.32,0.00099
20,90.01,94.62,0.00099
30,84.68,94.15,0.00099
50,88.29,94.88,0.00099
40,92.02,95.80,0.00099
10,64.62,86.13,0.00099
50,92.91,96.05,0.00099
30,88.56,94.92,0.00099
20,82.06,91.21,0.00099
30,90.91,94.88,0.00099
10,77.35,91.50,0.00099
50,92.27,95.78,0.00099
20,83.63,92.17,0.00097
40,89.83,93.69,0.00099
10,77.30,92.23,0.00099
50,92.62,95.98,0.00099
40,89.45,95.01,0.00099
30,89.89,94.58,0.00099
20,68.22,90.95,0.00099
40,92.67,95.53,0.00099
50,90.59,93.89,0.00099
20,88.98,94.32,0.00099
30,89.46,94.82,0.00099
50,91.52,95.40,0.00099
40,89.52,95.11,0.00099
10,78.50,95.42,0.00099
40,92.49,95.13,0.00099
20,85.57,94.81,0.00097
10,74.68,93.49,0.00099
20,83.39,92.91,0.00099
30,85.97,95.11,0.00099
40,90.51,95.73,0.00099
30,89.89,94.92,0.00099
50,91.15,95.29,0.00099
10,68.56,92.87,0.00099
50,88.96,94.49,0.00099
10,64.85,92.31,0.00099
40,90.29,95.20,0.00099
20,84.45,93.51,0.00099
10,61.33,79.12,0.00099
50,92.19,95.13,0.00099
20,72.78,91.71,0.00099
30,90.27,94.72,0.00099
30,85.84,93.91,0.00099
20,89.56,93.85,0.00099
30,84.22,94.06,0.00099
10,63.98,93.28,0.00099
20,87.44,93.15,0.00099
40,93.65,95.99,0.00099
30,91.25,95.13,0.00099
50,87.76,93.67,0.00099
50,93.65,95.54,0.00099
10,57.03,89.53,0.00099
10,74.28,91.36,0.00099
40,85.15,95.31,0.00099
50,93.29,95.67,0.00099
30,86.68,93.37,0.00099
20,82.87,92.14,0.00099
40,82.02,91.44,0.00099
10,71.91,90.14,0.00099
40,90.16,95.22,0.00099
50,94.15,95.69,0.00099
30,92.88,95.07,0.00099
20,81.74,91.80,0.00099
20,78.35,94.30,0.00099
40,92.79,95.65,0.00099
40,90.36,95.10,0.00099
10,73.94,92.03,0.00099
50,93.56,95.48,0.00099
10,66.04,83.27,0.00099
50,92.87,95.77,0.00099
30,91.92,94.04,0.00099
30,88.44,94.58,0.00099
40,85.41,94.71,0.00099
20,86.15,94.03,0.00099
50,92.32,95.07,0.00099
20,81.51,93.63,0.00099
10,68.86,90.37,0.00099
30,91.76,94.80,0.00099
40,92.12,95.55,0.00099
50,90.42,95.90,0.00099
