Number of labels,Accuracy,Accuracy with class priors,Class priors error
50,63.47,66.74,0.00097
40,66.00,67.79,0.00096
10,54.59,62.18,0.00099
20,60.72,63.44,0.00096
50,71.89,72.58,0.00097
30,65.06,67.12,0.00097
40,61.71,62.95,0.00099
50,63.61,69.78,0.00099
10,42.66,47.12,0.00097
30,59.07,62.46,0.00099
40,64.01,68.13,0.00096
50,71.33,72.57,0.00099
20,66.28,69.06,0.00099
10,48.92,57.91,0.00099
30,62.60,69.12,0.00097
20,57.63,63.74,0.00097
50,68.82,71.79,0.00099
40,67.71,69.82,0.00097
10,46.46,47.34,0.00097
20,53.77,64.92,0.00096
10,37.18,45.34,0.00099
30,67.99,67.74,0.00097
40,66.69,68.01,0.00099
50,71.19,73.98,0.00099
20,60.72,67.91,0.00099
30,63.50,65.73,0.00099
10,43.47,50.72,0.00096
50,63.21,65.19,0.00096
30,68.05,69.57,0.00099
40,63.46,68.56,0.00099
50,67.95,72.05,0.00099
40,61.63,62.64,0.00099
20,55.33,58.45,0.00099
20,60.73,68.71,0.00099
10,51.85,56.94,0.00099
30,62.90,69.46,0.00099
50,69.17,70.59,0.00099
40,68.38,67.82,0.00097
20,58.20,63.02,0.00099
10,48.11,51.98,0.00099
30,58.65,63.58,0.00099
40,69.17,69.58,0.00099
50,63.90,65.47,0.00099
10,49.48,55.28,0.00099
20,60.31,63.65,0.00099
10,52.53,50.35,0.00097
40,61.14,65.10,0.00097
50,66.74,69.37,0.00099
30,67.39,69.93,0.00099
20,60.59,68.50,0.00097
30,66.86,67.74,0.00097
50,75.71,74.99,0.00099
40,58.03,65.31,0.00099
30,55.02,61.96,0.00097
20,61.88,65.86,0.00096
10,54.02,54.80,0.00099
40,59.98,61.47,0.00099
50,69.99,71.96,0.00099
20,58.01,59.25,0.00099
10,49.25,55.85,0.00099
50,66.62,67.36,0.00099
30,69.70,71.20,0.00099
10,45.39,49.24,0.00097
40,60.97,66.27,0.00099
20,57.31,62.46,0.00099
30,63.78,64.66,0.00094
10,49.96,61.18,0.00097
40,64.06,68.34,0.00099
50,65.31,68.32,0.00099
40,66.95,69.72,0.00099
50,73.97,73.69,0.00099
20,61.32,62.87,0.00099
10,57.09,60.74,0.00099
30,53.09,58.05,0.00097
40,70.83,73.31,0.00099
30,63.56,71.40,0.00096
20,67.01,70.44,0.00099
50,64.17,66.41,0.00099
10,54.00,58.09,0.00099
20,59.07,65.19,0.00099
40,62.83,65.17,0.00099
50,69.58,73.05,0.00099
10,51.78,57.73,0.00099
30,63.27,65.22,0.00099
20,54.64,56.69,0.00099
30,61.05,68.57,0.00099
20,58.37,62.21,0.00096
10,49.82,56.57,0.00099
50,69.46,70.05,0.00097
40,67.55,66.72,0.00096
30,60.69,67.48,0.00097
40,61.11,62.49,0.00099
50,64.80,70.33,0.00099
10,47.09,57.14,0.00099
30,64.72,66.32,0.00099
50,61.94,62.59,0.00099
10,54.60,55.70,0.00099
20,57.44,62.81,0.00099
40,66.13,70.11,0.00099
20,61.83,71.04,0.00097
40,62.70,65.15,0.00097
50,63.28,65.09,0.00099
30,63.87,67.95,0.00097
10,56.08,64.87,0.00097
20,56.87,60.70,0.00099
30,64.90,68.10,0.00094
40,64.53,67.71,0.00099
50,69.13,70.36,0.00099
20,57.32,63.81,0.00099
10,46.59,60.61,0.00097
30,63.72,67.41,0.00099
50,67.59,68.80,0.00099
10,45.53,49.19,0.00099
20,58.72,62.61,0.00096
40,60.70,65.53,0.00099
30,60.79,65.37,0.00099
40,61.07,68.92,0.00099
30,57.87,61.17,0.00099
50,67.86,69.08,0.00099
20,64.56,64.24,0.00099
10,55.21,59.45,0.00097
10,47.27,60.70,0.00097
40,68.54,72.38,0.00097
50,69.14,70.22,0.00099
20,64.65,68.17,0.00097
50,72.11,72.02,0.00096
30,63.46,66.86,0.00097
10,56.00,58.58,0.00099
40,65.50,67.88,0.00099
30,63.96,66.14,0.00099
20,53.67,55.99,0.00097
50,68.41,70.46,0.00099
40,68.87,70.78,0.00099
