Number of labels,Accuracy,Accuracy with class priors,Class priors error
20,43.45,43.05,0.00098
10,40.17,41.53,0.00097
40,44.42,43.56,0.00098
30,43.52,42.92,0.00097
10,35.52,35.20,0.00098
40,41.56,41.81,0.00098
50,40.81,40.25,0.00098
20,44.09,46.18,0.00095
30,40.30,39.73,0.00098
20,42.62,43.22,0.00095
50,50.76,50.47,0.00098
20,37.42,37.84,0.00093
40,47.47,47.75,0.00095
10,33.02,32.66,0.00097
50,46.51,46.29,0.00098
30,44.29,45.69,0.00097
40,40.84,40.96,0.00098
10,37.54,39.73,0.00097
20,29.34,30.17,0.00098
30,45.27,45.47,0.00097
50,48.30,47.54,0.00098
40,44.16,43.47,0.00098
10,36.32,35.17,0.00098
30,40.16,39.45,0.00093
40,45.30,45.62,0.00098
50,44.44,43.63,0.00098
20,38.37,37.97,0.00098
10,39.74,42.73,0.00098
40,45.93,45.02,0.00098
30,44.70,44.99,0.00097
20,40.18,39.55,0.00097
50,42.51,42.80,0.00098
10,32.69,32.76,0.00098
30,36.35,35.50,0.00098
40,45.60,45.63,0.00097
50,46.49,45.70,0.00098
20,35.74,35.93,0.00097
10,37.69,37.96,0.00098
40,45.77,45.53,0.00095
30,42.00,41.83,0.00095
20,43.07,44.38,0.00095
10,35.94,36.65,0.00097
50,44.99,44.03,0.00095
20,40.83,40.06,0.00098
50,49.76,49.65,0.00098
10,29.71,28.46,0.00098
40,44.98,45.03,0.00097
30,39.11,39.69,0.00097
30,43.30,44.44,0.00097
20,32.06,29.94,0.00098
20,36.70,37.43,0.00092
30,42.88,43.94,0.00097
40,45.59,44.71,0.00098
50,38.81,38.33,0.00098
10,29.03,29.61,0.00092
30,38.45,38.56,0.00097
40,40.46,40.36,0.00098
40,39.39,39.10,0.00097
50,46.65,46.81,0.00098
20,40.64,41.83,0.00098
10,34.68,34.12,0.00095
50,45.63,45.30,0.00098
10,33.32,33.69,0.00098
40,45.69,45.44,0.00092
10,30.49,28.80,0.00097
30,38.62,38.74,0.00098
20,40.44,41.36,0.00098
50,46.86,47.22,0.00093
20,35.36,35.86,0.00093
30,43.98,43.66,0.00098
40,46.29,46.08,0.00093
10,26.62,26.15,0.00097
10,26.03,30.58,0.00098
50,47.05,46.51,0.00098
20,38.17,37.52,0.00095
40,46.87,46.93,0.00093
10,31.53,29.29,0.00098
20,41.38,40.78,0.00098
30,39.68,39.61,0.00097
10,40.62,41.45,0.00098
20,43.52,43.72,0.00098
30,39.31,39.39,0.00098
50,47.36,46.11,0.00098
30,41.25,40.29,0.00098
40,46.10,45.58,0.00093
50,49.37,49.17,0.00097
40,41.02,40.68,0.00098
50,45.19,44.96,0.00098
30,41.45,41.88,0.00098
50,46.14,46.45,0.00097
20,35.06,34.90,0.00098
10,35.23,33.95,0.00092
40,39.14,38.24,0.00098
20,30.54,30.47,0.00098
50,44.51,44.21,0.00095
30,41.85,42.04,0.00098
30,41.40,41.34,0.00098
40,44.09,43.73,0.00097
10,27.99,32.77,0.00098
20,41.73,40.51,0.00098
30,44.47,44.91,0.00097
40,45.40,45.41,0.00098
50,43.87,42.99,0.00097
50,47.87,48.32,0.00095
20,34.10,34.85,0.00098
10,27.76,26.89,0.00098
10,29.92,29.60,0.00098
40,44.09,43.22,0.00098
30,46.19,47.01,0.00098
40,42.93,42.99,0.00097
20,41.84,41.83,0.00098
10,42.92,42.77,0.00093
20,34.02,34.67,0.00097
30,36.95,36.79,0.00095
50,42.88,43.80,0.00098
50,45.97,45.84,0.00098
10,36.52,34.02,0.00097
40,44.10,44.09,0.00098
30,40.90,40.14,0.00097
10,33.16,31.54,0.00092
50,49.74,48.90,0.00098
40,45.20,44.18,0.00095
20,45.34,44.78,0.00097
10,35.13,34.97,0.00098
30,46.05,45.81,0.00098
20,39.92,40.35,0.00097
50,43.74,43.88,0.00097
40,45.33,45.61,0.00097
10,29.40,31.07,0.00098
20,42.69,41.32,0.00098
50,45.86,45.15,0.00098
30,39.76,40.39,0.00095
10,33.34,33.17,0.00097
40,42.67,42.87,0.00097
30,41.89,44.61,0.00092
50,46.57,46.30,0.00092
20,30.67,30.47,0.00098
30,48.60,48.14,0.00093
20,40.16,40.16,0.00097
10,32.53,32.21,0.00097
40,45.60,46.35,0.00093
20,39.84,40.10,0.00098
30,45.84,46.38,0.00098
40,44.63,44.61,0.00097
50,45.00,44.67,0.00097
10,30.61,31.31,0.00093
40,43.59,43.53,0.00098
50,44.36,44.26,0.00097
10,40.38,39.91,0.00098
40,45.25,45.36,0.00098
40,47.28,47.06,0.00092
50,47.89,48.11,0.00093
20,40.63,41.01,0.00097
30,41.47,42.08,0.00095
20,39.97,39.99,0.00097
30,46.48,45.30,0.00097
10,31.41,31.28,0.00097
20,36.40,35.27,0.00095
50,42.71,42.41,0.00097
50,47.08,46.40,0.00098
40,43.19,43.06,0.00098
30,48.86,48.55,0.00097
10,27.98,26.47,0.00098
10,36.91,37.19,0.00098
40,47.26,46.94,0.00097
30,39.37,40.47,0.00098
20,40.49,40.51,0.00098
50,40.68,40.90,0.00098
20,32.28,32.26,0.00097
10,36.36,37.85,0.00097
40,44.40,43.23,0.00097
30,43.88,43.77,0.00095
50,47.34,46.25,0.00097
30,41.32,40.74,0.00098
10,34.57,34.17,0.00098
50,46.06,45.56,0.00097
20,34.51,35.59,0.00097
40,43.05,42.15,0.00085
50,41.52,41.60,0.00092
30,47.56,47.34,0.00098
10,42.69,42.48,0.00098
20,45.22,44.75,0.00092
40,47.41,47.32,0.00098
20,32.75,32.45,0.00097
10,40.21,39.24,0.00098
40,46.25,46.33,0.00095
30,48.76,48.35,0.00097
50,42.98,43.13,0.00098
10,31.21,29.63,0.00097
20,42.59,42.88,0.00095
30,37.62,37.03,0.00098
40,41.27,40.67,0.00095
50,41.30,40.48,0.00098
30,40.68,40.69,0.00098
50,46.06,45.82,0.00098
40,46.01,46.21,0.00093
20,41.53,41.17,0.00097
10,33.06,33.04,0.00098
10,32.54,32.61,0.00095
30,45.97,46.50,0.00097
50,47.65,47.28,0.00097
20,38.16,37.18,0.00093
40,45.29,45.38,0.00098
20,43.20,43.76,0.00092
30,45.88,46.78,0.00098
10,31.66,32.07,0.00098
50,44.64,44.14,0.00098
40,41.98,42.10,0.00093
10,39.92,39.78,0.00095
20,42.53,41.36,0.00097
30,40.80,41.39,0.00098
20,38.98,39.54,0.00095
40,48.09,48.84,0.00095
10,31.08,29.93,0.00097
50,47.91,47.92,0.00098
50,45.69,45.05,0.00098
30,39.64,38.79,0.00097
40,40.74,39.45,0.00095
10,40.72,40.72,0.00093
20,40.36,40.26,0.00095
30,42.14,44.24,0.00098
20,42.25,42.41,0.00098
40,40.18,39.00,0.00093
50,41.33,40.30,0.00098
10,41.24,42.33,0.00088
30,41.58,41.92,0.00098
40,45.49,44.78,0.00097
50,45.41,45.11,0.00098
10,38.94,40.77,0.00093
50,45.52,45.31,0.00098
20,45.17,46.09,0.00098
30,35.47,35.56,0.00095
30,34.99,34.61,0.00098
20,44.09,44.14,0.00095
40,46.30,45.83,0.00098
40,44.45,44.56,0.00098
10,34.18,33.65,0.00098
10,35.15,36.10,0.00093
30,39.58,38.72,0.00095
20,37.84,37.00,0.00093
50,47.33,46.86,0.00093
50,44.08,43.41,0.00092
40,48.54,49.14,0.00095
20,43.89,44.59,0.00095
30,44.33,44.23,0.00093
50,43.23,43.12,0.00095
10,34.13,36.94,0.00095
40,43.39,43.55,0.00097
10,34.85,34.48,0.00095
30,41.24,40.75,0.00093
20,41.51,41.65,0.00092
50,47.27,47.34,0.00097
40,48.57,49.70,0.00092
10,26.76,28.14,0.00098
30,42.43,42.30,0.00095
40,46.06,45.94,0.00098
50,45.37,45.80,0.00098
20,45.80,45.16,0.00097
30,44.02,43.86,0.00093
10,30.51,31.36,0.00095
50,41.51,41.22,0.00097
40,50.72,50.05,0.00097
20,45.85,45.73,0.00095
10,34.95,36.93,0.00098
20,39.17,39.76,0.00097
30,40.78,40.78,0.00097
40,43.86,43.29,0.00095
50,44.99,44.08,0.00097
10,31.49,33.65,0.00098
20,36.76,34.08,0.00097
30,40.87,40.60,0.00095
40,47.24,46.52,0.00097
50,45.78,46.08,0.00098
20,33.85,32.99,0.00095
30,41.14,41.64,0.00098
10,36.79,35.03,0.00095
50,45.45,45.15,0.00098
40,41.43,42.23,0.00097
10,35.45,35.35,0.00095
40,46.27,45.51,0.00095
30,39.82,40.31,0.00098
20,41.20,43.29,0.00097
50,44.00,44.04,0.00097
30,44.37,44.70,0.00097
20,34.77,34.13,0.00097
40,44.77,44.74,0.00097
50,41.30,41.54,0.00095
10,39.48,40.52,0.00097
10,27.15,29.25,0.00097
40,41.34,41.57,0.00090
20,38.22,39.58,0.00093
30,45.08,43.63,0.00097
50,46.33,46.17,0.00097
30,43.83,44.10,0.00098
10,28.14,27.57,0.00098
50,45.91,45.92,0.00098
20,37.35,36.80,0.00095
40,43.77,44.31,0.00095
10,36.83,36.02,0.00098
40,43.74,43.59,0.00098
30,41.80,42.45,0.00098
50,44.74,44.48,0.00097
20,42.56,41.90,0.00098
40,38.16,38.54,0.00093
30,45.57,45.70,0.00095
10,31.04,31.84,0.00098
20,41.94,42.59,0.00097
50,42.73,43.00,0.00098
10,34.50,35.71,0.00098
30,46.00,45.71,0.00097
20,45.77,44.96,0.00097
50,48.60,48.78,0.00093
40,42.47,43.19,0.00098
20,37.03,36.30,0.00098
10,31.52,34.76,0.00097
30,40.65,38.65,0.00098
10,31.76,30.56,0.00097
30,39.61,39.93,0.00098
40,48.50,47.57,0.00098
50,43.73,44.36,0.00098
20,42.39,42.03,0.00095
40,45.30,46.14,0.00097
50,42.65,42.02,0.00090
20,41.16,41.31,0.00098
40,40.73,41.42,0.00097
30,42.42,41.90,0.00097
10,29.94,33.37,0.00098
50,42.43,42.24,0.00095
40,46.38,46.23,0.00097
20,47.29,47.18,0.00098
30,40.16,40.72,0.00095
10,43.21,43.52,0.00098
30,37.29,37.36,0.00097
20,32.85,33.03,0.00098
50,45.93,45.51,0.00097
40,40.25,38.82,0.00098
10,43.88,43.24,0.00095
10,34.00,35.40,0.00097
40,43.65,42.66,0.00098
20,41.25,40.91,0.00095
50,46.79,46.32,0.00095
30,46.57,46.86,0.00098
20,43.01,43.17,0.00098
40,44.98,44.60,0.00097
10,38.55,39.87,0.00098
30,44.38,44.35,0.00097
50,47.56,46.73,0.00098
50,45.27,44.86,0.00097
30,42.28,43.19,0.00098
10,28.80,30.35,0.00097
40,38.20,39.16,0.00097
50,45.35,45.34,0.00097
30,40.90,41.65,0.00093
40,44.09,44.62,0.00097
20,42.09,42.76,0.00098
50,42.32,43.34,0.00097
10,40.46,42.06,0.00098
20,42.94,44.49,0.00098
40,48.47,48.06,0.00097
10,37.89,36.37,0.00095
30,43.50,42.56,0.00098
20,42.13,42.79,0.00093
50,51.14,50.51,0.00093
30,33.06,34.20,0.00093
20,41.19,42.07,0.00098
40,43.59,42.98,0.00095
10,33.28,33.80,0.00095
50,43.06,43.34,0.00098
30,37.47,37.92,0.00098
20,35.88,35.77,0.00098
10,35.48,36.64,0.00097
40,39.35,40.21,0.00095
50,45.63,46.28,0.00098
30,41.28,40.99,0.00097
40,45.87,44.80,0.00098
10,33.06,35.64,0.00097
20,41.12,40.61,0.00098
50,46.86,47.12,0.00097
10,30.49,31.87,0.00095
40,43.81,42.07,0.00095
50,45.87,45.66,0.00097
10,33.45,34.17,0.00095
20,36.41,36.92,0.00097
20,33.82,34.06,0.00097
30,44.02,43.31,0.00092
30,40.79,41.70,0.00098
40,44.54,43.69,0.00097
50,42.76,42.55,0.00098
20,35.77,36.87,0.00098
10,39.53,41.10,0.00098
40,41.81,41.19,0.00092
30,45.50,45.21,0.00098
50,46.22,46.73,0.00097
40,39.59,39.82,0.00092
50,47.47,47.12,0.00092
30,47.18,47.53,0.00097
10,35.97,36.37,0.00098
20,39.15,39.16,0.00098
40,40.82,41.06,0.00098
10,28.91,26.93,0.00098
30,43.62,44.15,0.00095
10,43.77,44.38,0.00090
50,49.01,48.91,0.00098
20,46.03,46.27,0.00097
20,38.75,40.34,0.00095
40,40.80,41.63,0.00097
30,43.64,43.24,0.00098
50,48.21,48.68,0.00098
20,40.39,39.94,0.00098
10,32.03,35.44,0.00097
30,42.28,42.85,0.00098
40,42.48,43.23,0.00090
50,45.79,46.42,0.00095
10,36.62,38.21,0.00098
20,41.04,41.22,0.00098
30,39.77,39.07,0.00098
40,46.37,46.86,0.00098
20,40.13,40.46,0.00095
40,44.08,43.29,0.00097
50,49.71,48.95,0.00097
30,45.79,46.09,0.00098
10,36.38,36.75,0.00097
50,46.62,46.00,0.00098
30,35.77,35.84,0.00088
20,26.67,28.14,0.00093
40,42.20,41.61,0.00098
10,40.29,39.85,0.00098
50,45.80,45.46,0.00098
