Number of labels,Accuracy,Accuracy with class priors,Class priors error
20,50.67,53.30,0.00097
10,50.08,55.69,0.00097
30,56.31,54.94,0.00099
50,62.76,63.98,0.00097
20,57.90,58.25,0.00099
40,59.58,61.47,0.00099
30,65.96,68.25,0.00097
10,54.73,61.09,0.00097
50,67.85,68.84,0.00099
20,57.09,61.04,0.00099
40,60.41,60.05,0.00099
30,62.44,62.85,0.00099
10,50.15,53.34,0.00099
50,59.74,60.43,0.00099
40,60.04,62.22,0.00099
20,57.52,61.35,0.00097
30,57.27,58.59,0.00099
50,64.72,66.15,0.00099
40,62.92,64.37,0.00099
10,53.76,54.67,0.00099
20,52.77,53.84,0.00099
50,52.25,52.40,0.00099
30,56.02,57.90,0.00096
40,59.42,61.31,0.00099
10,42.64,45.07,0.00099
10,46.40,51.06,0.00097
40,65.71,67.41,0.00097
20,50.22,52.71,0.00097
30,59.07,59.90,0.00099
50,64.44,66.32,0.00097
20,56.30,61.06,0.00097
10,52.05,53.35,0.00099
20,52.32,54.34,0.00099
30,57.86,59.68,0.00097
50,62.52,64.26,0.00099
40,63.86,64.00,0.00099
30,59.94,62.39,0.00096
40,60.34,62.80,0.00099
50,65.92,67.02,0.00099
10,45.52,48.60,0.00099
20,56.58,57.69,0.00096
30,59.63,60.17,0.00099
40,57.90,61.86,0.00096
10,44.30,50.18,0.00096
20,51.03,49.76,0.00097
30,60.14,60.54,0.00099
40,61.75,63.00,0.00097
50,57.77,60.20,0.00099
10,36.77,44.08,0.00099
10,47.70,50.83,0.00099
50,61.98,62.66,0.00099
20,51.49,52.84,0.00096
30,57.75,60.49,0.00099
40,60.80,62.99,0.00094
20,57.78,57.60,0.00097
30,54.00,57.58,0.00093
50,61.49,63.01,0.00099
40,59.55,60.17,0.00099
50,64.22,64.64,0.00099
10,49.29,53.96,0.00096
20,56.59,56.87,0.00099
30,57.29,60.57,0.00099
10,46.86,44.72,0.00097
40,60.08,60.87,0.00099
20,59.35,61.08,0.00097
50,65.19,66.72,0.00099
30,61.18,60.98,0.00099
10,46.96,52.59,0.00097
20,59.83,60.24,0.00099
30,61.96,62.78,0.00099
50,59.43,60.61,0.00096
40,63.85,65.79,0.00099
40,60.62,62.52,0.00099
10,42.22,50.26,0.00097
30,63.69,62.88,0.00097
50,63.37,64.63,0.00099
20,59.38,61.32,0.00097
40,59.61,61.74,0.00097
50,63.20,64.14,0.00097
10,47.60,50.43,0.00099
20,55.83,55.31,0.00099
30,57.50,58.28,0.00099
50,64.18,65.60,0.00099
10,54.78,59.17,0.00097
40,60.22,62.19,0.00099
20,52.43,53.88,0.00099
30,56.70,60.24,0.00097
40,62.46,63.79,0.00099
20,57.35,59.50,0.00099
10,45.66,52.18,0.00094
50,66.04,67.54,0.00097
40,59.68,60.32,0.00099
30,56.47,59.15,0.00096
20,54.61,54.42,0.00099
10,51.64,52.13,0.00099
30,65.73,67.96,0.00097
50,57.03,60.28,0.00099
40,55.52,56.31,0.00099
50,64.26,65.35,0.00097
10,43.15,44.91,0.00099
20,56.55,58.35,0.00097
30,59.30,62.75,0.00097
10,50.40,55.79,0.00099
50,64.21,66.53,0.00097
20,57.82,59.09,0.00099
30,63.45,63.52,0.00097
40,61.98,63.04,0.00097
10,50.73,53.41,0.00099
50,64.70,65.59,0.00097
40,64.93,64.85,0.00097
20,56.28,59.18,0.00096
30,60.26,63.49,0.00099
40,65.04,66.53,0.00097
10,46.00,51.27,0.00097
50,64.75,65.78,0.00099
20,58.70,59.90,0.00099
30,57.92,61.82,0.00096
40,60.46,64.08,0.00099
50,65.17,66.20,0.00099
10,47.11,52.34,0.00096
20,58.32,58.97,0.00099
30,62.44,64.33,0.00099
20,52.94,55.33,0.00099
10,58.92,59.45,0.00099
50,62.37,63.72,0.00099
40,63.05,64.55,0.00099
30,58.03,59.87,0.00097
10,57.94,57.23,0.00099
50,67.29,68.76,0.00097
20,56.86,58.29,0.00099
30,58.59,59.83,0.00096
40,60.77,63.23,0.00097
40,57.62,60.45,0.00099
10,49.46,56.44,0.00097
20,59.01,61.89,0.00097
50,60.02,61.41,0.00099
30,61.26,63.23,0.00099
40,61.46,65.26,0.00099
50,60.97,62.71,0.00097
10,57.81,60.99,0.00099
20,59.39,61.76,0.00097
30,61.92,65.40,0.00097
10,58.79,57.54,0.00096
50,62.90,64.83,0.00099
40,60.03,60.16,0.00096
20,58.42,58.77,0.00099
30,57.14,60.01,0.00099
50,63.95,64.35,0.00097
10,52.44,55.26,0.00099
40,63.44,64.66,0.00099
30,59.17,60.07,0.00097
20,58.01,61.40,0.00099
10,50.78,58.09,0.00099
40,58.72,60.72,0.00097
50,68.11,67.93,0.00099
30,57.36,61.53,0.00099
20,55.32,60.00,0.00099
40,61.82,64.71,0.00099
50,67.36,68.15,0.00099
10,43.38,47.19,0.00097
20,48.83,49.92,0.00099
10,41.31,46.58,0.00097
40,64.56,65.12,0.00099
20,48.94,50.01,0.00097
30,54.97,57.80,0.00099
50,65.98,66.84,0.00096
10,46.90,53.06,0.00096
50,61.05,62.72,0.00099
30,55.56,56.05,0.00094
30,60.70,64.55,0.00097
20,55.23,56.95,0.00097
40,63.64,64.33,0.00097
20,59.72,58.90,0.00096
40,65.02,67.58,0.00097
10,41.86,43.71,0.00096
50,60.85,60.54,0.00099
30,61.25,62.77,0.00099
40,63.94,64.30,0.00099
50,63.21,65.61,0.00097
10,46.77,48.61,0.00097
20,50.80,54.10,0.00099
30,63.08,65.44,0.00096
20,62.34,61.77,0.00097
40,60.73,64.44,0.00097
10,50.66,54.96,0.00097
40,56.48,57.42,0.00097
30,56.94,58.55,0.00094
10,56.41,55.33,0.00099
30,57.63,60.65,0.00099
50,64.90,67.01,0.00099
20,59.13,63.99,0.00099
50,67.09,68.46,0.00097
10,50.98,51.62,0.00097
20,53.92,56.86,0.00096
50,61.45,63.06,0.00099
40,65.87,66.48,0.00099
30,60.50,61.19,0.00099
40,58.13,59.90,0.00097
50,62.40,62.48,0.00099
10,50.55,54.30,0.00094
20,52.74,56.29,0.00099
30,62.58,62.78,0.00097
10,44.70,44.40,0.00097
20,57.63,58.25,0.00097
50,63.55,64.26,0.00099
40,63.04,62.69,0.00099
10,47.79,54.33,0.00099
40,60.10,61.69,0.00099
30,60.23,64.43,0.00099
20,60.64,62.67,0.00099
50,59.38,61.21,0.00099
30,63.12,64.68,0.00099
20,51.84,57.28,0.00099
10,44.22,50.01,0.00099
50,60.48,62.69,0.00097
40,63.23,66.16,0.00099
30,58.81,60.96,0.00099
40,61.29,61.44,0.00099
50,68.07,68.50,0.00097
10,46.40,51.22,0.00096
20,50.09,53.00,0.00099
30,57.64,61.17,0.00099
10,52.47,62.39,0.00097
40,59.71,61.07,0.00099
20,56.60,56.78,0.00097
10,50.35,51.79,0.00099
20,52.35,54.00,0.00099
30,61.52,63.64,0.00099
40,58.48,60.49,0.00099
50,62.51,64.12,0.00099
50,67.08,68.05,0.00097
50,61.73,62.94,0.00099
30,55.57,54.48,0.00099
10,48.37,49.13,0.00099
40,59.60,61.67,0.00099
20,51.71,52.26,0.00097
30,65.03,67.25,0.00099
40,63.14,64.03,0.00096
50,59.63,59.60,0.00096
10,60.29,63.08,0.00097
20,49.42,48.33,0.00097
30,66.26,65.15,0.00099
50,64.14,65.93,0.00097
40,61.59,63.48,0.00099
10,49.00,50.25,0.00099
10,50.68,52.68,0.00097
40,69.24,68.79,0.00097
50,65.33,65.70,0.00099
30,61.10,63.36,0.00097
20,58.64,59.00,0.00097
30,64.00,62.96,0.00099
20,57.89,61.51,0.00099
10,55.21,58.86,0.00099
40,63.15,64.39,0.00099
50,65.46,65.37,0.00099
20,61.28,62.70,0.00099
30,61.12,64.09,0.00099
40,63.96,66.28,0.00099
50,62.84,64.99,0.00097
10,44.92,53.84,0.00097
20,55.64,57.32,0.00099
30,58.25,60.62,0.00097
40,65.90,66.48,0.00094
10,40.97,48.35,0.00099
10,53.01,58.51,0.00094
20,56.98,59.37,0.00099
50,60.44,60.59,0.00097
30,60.97,62.34,0.00099
40,58.11,60.27,0.00097
50,67.16,68.21,0.00099
20,55.78,56.00,0.00099
30,59.23,61.67,0.00097
40,60.89,61.34,0.00099
50,67.28,69.30,0.00099
10,45.42,52.50,0.00099
20,59.92,62.11,0.00099
30,65.38,66.26,0.00094
40,60.01,61.16,0.00099
50,64.88,64.38,0.00099
10,44.57,49.51,0.00099
20,47.77,48.19,0.00097
30,59.27,61.24,0.00099
40,61.01,61.42,0.00099
20,57.72,61.50,0.00097
10,48.82,51.84,0.00099
50,62.27,63.82,0.00097
30,57.58,59.35,0.00097
50,68.11,68.17,0.00097
40,63.09,64.11,0.00097
20,56.89,58.54,0.00099
10,38.88,45.71,0.00094
10,51.99,55.95,0.00099
40,61.37,61.35,0.00099
30,61.61,62.10,0.00099
50,63.18,65.33,0.00099
20,61.50,63.78,0.00099
30,54.03,56.86,0.00099
40,61.71,63.56,0.00097
50,68.27,68.31,0.00097
10,48.03,51.71,0.00094
20,54.64,55.02,0.00099
30,59.68,63.41,0.00099
10,44.93,45.49,0.00097
50,66.10,67.33,0.00099
40,62.00,63.14,0.00099
20,53.91,59.66,0.00099
30,61.01,61.46,0.00096
40,63.00,64.12,0.00099
10,39.52,41.83,0.00096
50,67.42,68.84,0.00099
20,57.21,58.98,0.00099
50,59.59,61.22,0.00099
10,43.97,44.94,0.00099
40,61.06,65.16,0.00099
30,57.25,62.05,0.00099
20,50.73,52.07,0.00099
30,65.26,65.06,0.00096
40,59.38,59.44,0.00099
50,66.82,68.01,0.00099
10,50.70,52.35,0.00099
20,58.29,61.06,0.00096
30,58.84,61.95,0.00097
40,63.97,64.59,0.00099
50,62.54,64.11,0.00099
10,44.11,44.64,0.00099
10,47.69,47.77,0.00094
30,59.89,61.42,0.00099
50,60.65,60.98,0.00096
20,57.42,60.02,0.00099
40,64.92,65.57,0.00099
20,57.34,60.71,0.00099
10,47.48,46.81,0.00099
30,65.62,65.56,0.00099
50,70.81,70.46,0.00099
40,58.54,59.95,0.00097
20,60.23,64.53,0.00099
30,61.39,63.16,0.00099
40,58.86,60.74,0.00096
50,65.73,66.09,0.00099
10,49.73,50.96,0.00096
20,60.13,62.09,0.00099
30,50.85,53.52,0.00094
40,56.86,57.73,0.00099
20,52.37,52.41,0.00099
10,52.45,52.65,0.00097
50,67.13,67.34,0.00099
10,43.68,43.90,0.00099
50,61.76,63.64,0.00099
20,55.63,58.02,0.00099
30,62.91,64.37,0.00099
40,61.75,63.42,0.00099
30,60.71,60.31,0.00097
10,43.89,53.02,0.00099
40,65.17,65.95,0.00097
50,62.87,63.73,0.00099
20,62.54,66.05,0.00099
30,51.99,55.78,0.00097
40,59.14,61.70,0.00097
50,68.46,69.39,0.00094
10,53.91,55.72,0.00099
20,55.32,55.00,0.00099
30,63.85,67.47,0.00099
20,54.87,56.36,0.00099
40,68.25,69.71,0.00099
50,59.87,61.08,0.00099
10,51.99,52.37,0.00097
30,61.01,61.86,0.00099
10,45.51,50.15,0.00090
40,59.61,60.12,0.00099
50,67.45,68.08,0.00099
20,52.12,54.11,0.00099
30,57.87,61.04,0.00099
40,57.92,58.38,0.00099
10,49.97,48.73,0.00097
20,53.10,56.53,0.00094
50,66.32,66.57,0.00097
30,58.16,60.04,0.00099
40,63.05,62.98,0.00099
50,64.01,66.08,0.00097
10,47.96,53.66,0.00097
20,55.84,59.45,0.00096
30,57.79,62.26,0.00099
10,52.34,54.60,0.00099
20,58.09,62.27,0.00094
30,61.95,63.15,0.00099
40,60.60,60.80,0.00099
50,60.51,60.97,0.00097
40,63.59,66.12,0.00099
10,52.40,60.37,0.00093
20,51.55,56.02,0.00091
30,60.11,59.59,0.00099
50,58.22,60.34,0.00099
10,45.77,51.76,0.00097
50,63.82,63.91,0.00096
40,61.74,63.37,0.00099
20,54.32,57.27,0.00099
30,57.54,60.04,0.00099
40,56.44,60.90,0.00099
50,63.87,64.89,0.00099
10,42.45,45.26,0.00099
20,55.14,57.74,0.00099
30,59.06,61.87,0.00099
40,61.37,65.18,0.00099
10,50.90,51.93,0.00097
20,61.37,60.82,0.00099
50,65.21,66.28,0.00099
10,53.02,55.27,0.00099
30,57.86,59.10,0.00097
20,62.83,63.18,0.00097
40,64.10,67.43,0.00099
50,63.35,65.44,0.00099
30,56.00,57.75,0.00099
10,52.69,52.54,0.00094
50,67.14,67.87,0.00099
40,62.74,64.28,0.00097
20,49.33,49.09,0.00099
30,59.81,60.50,0.00099
40,66.15,66.39,0.00099
50,63.89,65.56,0.00099
