Number of labels,Accuracy,Accuracy with class priors,Class priors error
50,48.74,47.39,0.00095
30,40.15,40.44,0.00097
40,47.33,47.18,0.00098
10,33.29,30.50,0.00095
30,42.95,41.67,0.00097
40,41.82,41.73,0.00098
10,41.66,42.70,0.00098
50,50.78,50.63,0.00098
20,44.51,45.11,0.00093
30,42.30,43.36,0.00097
50,47.08,47.70,0.00098
50,45.82,45.85,0.00098
20,31.49,31.24,0.00098
40,40.25,39.22,0.00095
30,42.47,42.49,0.00092
20,36.09,35.83,0.00093
10,37.13,34.99,0.00097
10,28.33,33.98,0.00098
40,46.45,46.74,0.00095
30,43.36,44.01,0.00098
20,42.63,41.50,0.00095
20,34.92,36.07,0.00092
50,48.80,49.64,0.00097
30,44.99,45.81,0.00098
40,45.81,45.37,0.00097
40,45.87,44.74,0.00098
10,28.43,27.61,0.00095
50,45.27,44.37,0.00090
10,31.10,30.25,0.00098
20,43.02,43.00,0.00098
10,43.82,44.17,0.00097
30,47.10,48.27,0.00097
40,43.86,44.31,0.00095
40,45.26,45.70,0.00098
50,47.34,47.00,0.00098
50,43.85,45.31,0.00098
50,51.14,50.66,0.00095
10,38.08,35.34,0.00098
20,34.84,35.86,0.00098
40,46.16,45.46,0.00098
30,37.87,38.09,0.00098
40,46.24,46.99,0.00098
30,42.47,41.67,0.00098
20,41.01,41.33,0.00097
10,34.05,32.17,0.00093
30,46.81,47.34,0.00098
20,46.95,46.61,0.00098
10,35.88,35.93,0.00097
50,44.36,44.72,0.00097
40,43.69,44.22,0.00098
20,44.07,42.94,0.00097
30,41.07,41.87,0.00098
10,30.88,32.11,0.00097
20,31.27,31.32,0.00092
10,34.26,34.23,0.00098
30,43.63,46.62,0.00093
50,48.35,48.17,0.00097
40,46.97,48.15,0.00098
50,46.90,46.02,0.00098
50,46.22,46.51,0.00097
10,33.82,33.20,0.00097
20,42.00,41.85,0.00093
10,31.07,32.21,0.00092
20,41.33,41.49,0.00097
40,46.03,46.14,0.00098
30,49.81,49.28,0.00095
50,45.65,45.73,0.00097
40,44.70,44.58,0.00098
30,46.77,48.07,0.00098
10,40.91,41.29,0.00098
20,40.80,41.19,0.00098
30,47.32,46.43,0.00097
40,46.50,46.94,0.00098
20,41.28,41.87,0.00098
40,48.64,48.40,0.00098
10,31.86,32.41,0.00098
50,49.24,49.56,0.00095
30,42.66,43.37,0.00097
50,48.60,47.70,0.00098
40,48.78,48.27,0.00098
50,44.21,43.81,0.00098
30,50.31,49.74,0.00098
10,37.72,37.57,0.00098
40,44.85,44.81,0.00097
10,28.30,27.33,0.00095
20,37.73,36.70,0.00095
30,40.52,41.80,0.00098
50,41.65,42.24,0.00098
20,41.97,41.96,0.00097
30,41.95,42.20,0.00098
20,33.25,33.22,0.00095
10,37.74,38.85,0.00095
50,48.65,47.29,0.00098
30,44.99,45.16,0.00098
20,35.29,36.39,0.00097
40,45.68,44.87,0.00095
40,44.40,43.49,0.00098
10,35.44,34.79,0.00098
50,47.24,46.74,0.00098
10,43.93,43.51,0.00098
20,46.01,45.88,0.00095
30,48.67,48.56,0.00097
50,42.83,42.99,0.00097
20,33.45,33.60,0.00097
10,41.50,40.25,0.00098
40,48.76,48.86,0.00097
30,49.79,49.88,0.00097
50,44.47,44.56,0.00097
40,47.45,47.68,0.00098
40,42.68,41.68,0.00098
30,39.11,38.24,0.00097
20,44.48,44.58,0.00097
10,32.16,29.90,0.00087
50,43.03,42.35,0.00098
10,33.36,34.24,0.00098
30,41.54,41.83,0.00097
20,42.79,42.75,0.00098
40,47.01,47.54,0.00095
50,47.90,47.68,0.00095
10,34.21,34.29,0.00097
20,44.61,45.33,0.00098
40,46.54,46.54,0.00098
50,48.86,48.99,0.00097
20,39.41,38.41,0.00097
30,47.00,47.77,0.00093
10,33.38,32.99,0.00098
40,43.03,43.49,0.00095
30,47.90,48.87,0.00095
50,46.40,45.89,0.00098
10,41.21,41.18,0.00097
20,40.55,41.41,0.00095
30,42.10,42.77,0.00097
50,49.44,49.93,0.00098
40,49.46,50.51,0.00098
20,43.42,42.15,0.00098
50,47.67,46.78,0.00097
30,41.04,40.46,0.00095
40,41.95,40.41,0.00098
20,41.44,41.53,0.00097
30,42.99,45.55,0.00097
10,32.44,31.30,0.00098
10,42.36,42.16,0.00098
50,42.80,41.90,0.00098
30,42.60,43.56,0.00093
10,42.05,43.38,0.00098
40,47.15,46.47,0.00098
40,41.42,40.34,0.00093
20,43.53,43.58,0.00095
50,46.50,46.31,0.00097
10,39.56,41.99,0.00095
40,47.31,47.40,0.00098
20,46.04,47.13,0.00095
30,36.30,36.53,0.00095
50,46.96,46.57,0.00092
20,45.42,45.78,0.00085
10,35.15,34.57,0.00098
30,36.03,35.31,0.00095
40,46.04,46.15,0.00098
50,45.39,44.75,0.00098
20,39.32,37.83,0.00097
40,50.05,50.73,0.00093
30,41.25,40.22,0.00093
50,48.52,48.35,0.00093
10,35.56,36.76,0.00098
40,44.25,44.66,0.00098
30,44.78,45.24,0.00098
10,34.89,38.05,0.00097
20,45.05,46.27,0.00097
50,44.60,44.93,0.00097
10,36.29,35.28,0.00098
50,49.04,49.65,0.00097
40,49.44,50.95,0.00098
30,42.47,42.30,0.00097
20,43.01,43.47,0.00095
10,27.68,28.33,0.00098
20,47.82,47.48,0.00098
30,43.41,43.59,0.00098
40,47.23,47.29,0.00097
50,46.51,47.07,0.00095
10,31.35,31.89,0.00098
20,46.96,46.99,0.00097
40,52.37,51.81,0.00097
30,41.88,42.16,0.00095
30,44.99,45.28,0.00095
50,42.65,42.31,0.00092
10,36.08,37.99,0.00095
20,40.20,40.97,0.00098
40,44.53,44.07,0.00098
50,46.55,45.72,0.00097
10,32.24,34.61,0.00097
30,41.56,41.88,0.00097
20,38.32,34.94,0.00097
40,48.90,48.16,0.00097
20,35.23,34.05,0.00098
40,42.57,43.99,0.00098
50,46.98,47.57,0.00097
50,46.88,46.50,0.00098
30,42.17,43.08,0.00097
10,38.29,36.42,0.00095
30,40.89,41.88,0.00097
10,37.09,36.37,0.00092
20,41.61,44.51,0.00097
20,36.79,35.21,0.00098
40,47.22,46.85,0.00098
30,45.58,46.61,0.00098
50,45.21,45.29,0.00095
40,45.73,46.05,0.00095
10,40.81,41.35,0.00095
50,42.64,42.83,0.00097
10,28.29,30.17,0.00097
40,42.76,43.30,0.00097
20,38.96,40.24,0.00095
30,47.18,45.45,0.00098
50,47.34,47.23,0.00095
20,38.71,38.07,0.00098
30,45.10,44.97,0.00098
10,29.16,28.35,0.00090
40,45.08,46.42,0.00098
50,47.54,47.47,0.00097
30,43.01,43.30,0.00097
40,44.83,45.26,0.00098
10,38.21,37.65,0.00097
20,43.85,43.82,0.00098
50,46.12,45.56,0.00098
10,31.24,32.78,0.00097
20,42.87,43.87,0.00098
40,39.16,39.73,0.00093
30,46.49,47.51,0.00098
50,43.70,44.31,0.00097
30,47.57,47.22,0.00097
20,47.24,46.49,0.00095
10,35.08,36.49,0.00098
50,49.61,50.29,0.00095
40,43.56,44.53,0.00098
20,38.28,37.30,0.00098
10,32.28,36.19,0.00097
30,40.86,41.68,0.00098
40,50.38,49.45,0.00097
50,44.19,43.34,0.00097
20,43.61,43.26,0.00098
10,32.77,31.34,0.00095
30,41.85,39.69,0.00095
40,46.21,47.45,0.00098
50,44.58,45.52,0.00097
30,43.05,43.07,0.00095
20,41.85,42.33,0.00097
10,30.92,34.90,0.00098
50,43.60,43.41,0.00098
40,41.41,43.11,0.00095
20,48.27,48.06,0.00093
30,41.56,41.79,0.00097
10,44.57,44.90,0.00092
40,47.69,48.00,0.00095
50,47.09,46.94,0.00098
10,45.37,44.78,0.00095
20,34.11,34.18,0.00097
30,37.94,39.03,0.00097
40,45.16,43.81,0.00098
50,47.96,47.57,0.00095
10,34.77,36.70,0.00097
30,47.88,48.56,0.00098
40,41.50,39.99,0.00098
50,48.40,47.92,0.00097
20,42.10,42.49,0.00095
10,39.33,41.35,0.00097
20,44.10,44.15,0.00098
30,45.59,45.97,0.00098
40,46.41,46.15,0.00097
50,46.51,46.12,0.00098
50,46.93,47.34,0.00098
10,30.04,31.52,0.00090
30,43.72,44.91,0.00098
40,39.18,40.42,0.00095
20,43.46,44.42,0.00097
30,42.17,43.77,0.00095
20,44.31,45.95,0.00095
10,41.98,42.89,0.00098
40,45.02,45.78,0.00095
50,43.70,45.04,0.00095
20,43.28,44.26,0.00098
30,44.89,44.00,0.00095
40,49.48,49.21,0.00098
10,38.87,37.58,0.00097
50,52.71,52.36,0.00098
10,34.51,34.46,0.00097
20,42.15,42.81,0.00097
50,44.42,44.70,0.00098
40,45.15,44.45,0.00097
30,33.62,35.26,0.00098
40,40.18,41.77,0.00098
30,38.15,38.62,0.00098
20,37.22,36.89,0.00097
50,46.56,47.48,0.00095
10,35.83,37.54,0.00095
20,42.18,41.61,0.00097
10,33.93,36.63,0.00098
30,42.96,42.34,0.00095
40,47.14,46.19,0.00098
50,47.12,47.05,0.00095
20,37.23,37.93,0.00098
50,48.38,48.94,0.00097
40,44.92,43.18,0.00095
30,45.18,44.97,0.00097
10,31.91,32.75,0.00095
10,34.89,35.66,0.00097
40,45.63,44.92,0.00098
20,34.55,35.14,0.00097
30,41.20,43.07,0.00095
50,44.00,44.12,0.00098
30,46.87,46.50,0.00095
10,40.03,42.70,0.00098
50,47.50,48.32,0.00098
40,42.98,42.54,0.00097
20,36.26,37.89,0.00098
20,40.16,40.34,0.00098
10,36.69,37.90,0.00098
50,48.85,48.79,0.00097
30,48.40,48.78,0.00098
40,40.62,41.11,0.00095
10,29.85,27.38,0.00097
20,46.97,47.68,0.00098
40,41.59,41.96,0.00095
50,50.31,50.49,0.00098
30,44.27,45.42,0.00097
10,45.03,46.19,0.00095
30,44.66,44.39,0.00098
20,40.17,42.11,0.00098
40,42.24,43.15,0.00093
50,49.15,50.18,0.00098
50,47.10,47.64,0.00093
40,43.63,44.81,0.00093
30,43.21,43.78,0.00098
10,33.06,36.48,0.00097
20,41.31,41.39,0.00098
30,41.24,40.38,0.00093
40,47.78,48.40,0.00098
50,51.14,50.25,0.00097
20,42.32,42.68,0.00098
10,37.61,39.16,0.00098
40,45.58,44.87,0.00095
20,41.57,41.82,0.00098
30,47.14,47.91,0.00095
10,37.28,37.24,0.00097
50,48.05,47.41,0.00097
20,27.20,28.74,0.00097
30,37.14,36.95,0.00095
40,43.74,43.09,0.00098
10,41.02,41.12,0.00098
50,47.52,47.10,0.00095
