Number of labels,Accuracy,Accuracy with class priors,Class priors error
30,88.19,91.48,0.00099
20,91.66,92.79,0.00099
50,94.54,94.96,0.00099
30,89.12,90.42,0.00099
40,90.36,92.71,0.00099
10,81.35,86.88,0.00097
40,92.31,94.07,0.00099
20,80.84,86.67,0.00097
10,76.50,84.04,0.00099
40,93.15,93.74,0.00097
30,89.33,92.72,0.00099
10,75.21,84.91,0.00099
50,94.33,94.93,0.00099
30,92.79,93.55,0.00099
20,85.83,86.86,0.00099
50,92.64,93.68,0.00099
40,89.09,90.79,0.00099
30,92.04,93.65,0.00099
20,85.53,89.18,0.00099
10,81.33,89.39,0.00099
50,93.95,94.99,0.00099
30,88.19,91.34,0.00097
10,74.53,78.95,0.00099
20,87.69,90.22,0.00099
40,90.41,92.36,0.00099
40,91.77,93.63,0.00099
10,65.04,72.08,0.00096
50,91.33,93.87,0.00097
20,91.44,93.19,0.00099
40,93.53,94.49,0.00099
30,88.30,91.24,0.00099
10,66.34,67.44,0.00099
20,91.11,92.88,0.00099
50,94.08,94.97,0.00099
30,92.14,93.12,0.00099
50,93.40,95.15,0.00099
40,91.56,93.66,0.00099
30,89.13,91.38,0.00094
10,83.42,87.59,0.00099
20,89.11,92.10,0.00099
10,74.70,78.64,0.00099
50,91.14,92.63,0.00097
20,90.52,92.10,0.00099
40,92.48,93.07,0.00099
40,92.20,93.86,0.00099
50,93.59,94.35,0.00099
30,91.36,92.69,0.00099
10,77.86,91.63,0.00099
20,92.49,93.51,0.00099
40,90.69,92.85,0.00099
30,91.73,94.64,0.00099
50,92.91,93.76,0.00099
10,70.37,76.60,0.00099
20,88.30,92.70,0.00099
40,92.65,94.10,0.00099
10,87.01,89.92,0.00100
30,89.93,94.10,0.00099
50,93.13,94.01,0.00099
30,88.84,91.70,0.00099
20,84.49,89.21,0.00099
50,94.23,95.03,0.00099
10,68.64,85.57,0.00097
40,94.23,94.99,0.00099
40,93.60,94.18,0.00097
50,93.41,93.65,0.00099
10,88.90,91.83,0.00099
20,87.81,92.86,0.00099
30,93.95,94.89,0.00099
20,87.90,89.85,0.00097
30,91.24,92.45,0.00099
40,91.75,92.87,0.00099
10,86.93,90.14,0.00099
50,94.42,95.57,0.00099
20,86.23,86.41,0.00099
40,92.28,94.06,0.00100
50,93.60,94.05,0.00099
10,82.71,89.40,0.00097
30,91.48,94.02,0.00099
20,87.80,89.54,0.00099
10,80.53,88.85,0.00099
50,93.72,94.16,0.00100
40,93.00,93.70,0.00097
30,89.85,94.07,0.00099
20,85.89,90.75,0.00099
30,92.36,93.40,0.00099
40,90.62,93.92,0.00099
10,70.44,88.37,0.00097
50,94.85,95.46,0.00099
20,88.17,90.12,0.00099
30,90.72,93.56,0.00099
40,92.34,93.08,0.00099
50,93.78,94.48,0.00099
10,87.93,91.08,0.00097
20,88.69,93.31,0.00097
30,90.55,91.79,0.00099
40,92.92,93.69,0.00097
10,81.74,87.26,0.00099
20,87.73,91.61,0.00094
50,92.93,93.81,0.00099
40,93.93,94.76,0.00097
50,94.55,94.85,0.00099
20,87.42,92.40,0.00099
30,92.00,93.85,0.00099
10,89.28,92.12,0.00099
30,92.31,93.04,0.00099
20,92.72,94.14,0.00099
50,93.53,93.86,0.00099
10,86.01,90.53,0.00099
40,91.74,93.35,0.00099
40,89.61,90.49,0.00099
10,81.41,90.08,0.00099
50,95.02,95.53,0.00099
30,92.88,94.31,0.00099
20,81.27,90.89,0.00097
30,92.44,93.21,0.00097
40,91.25,92.50,0.00099
10,68.14,86.55,0.00097
20,90.14,91.59,0.00097
50,92.24,93.36,0.00099
30,89.55,91.81,0.00099
20,86.75,90.87,0.00099
40,92.42,93.20,0.00097
50,92.35,93.35,0.00099
10,86.27,89.50,0.00099
30,88.39,91.68,0.00099
20,92.80,94.00,0.00099
30,89.97,91.71,0.00099
10,88.77,91.50,0.00099
50,93.43,94.22,0.00099
50,91.31,93.49,0.00099
40,91.44,92.63,0.00099
10,83.37,91.08,0.00099
40,91.62,93.02,0.00099
20,92.62,94.78,0.00099
50,90.81,92.43,0.00099
30,90.34,92.28,0.00099
40,93.13,94.35,0.00099
10,75.66,78.57,0.00099
20,90.70,92.66,0.00099
50,89.03,90.09,0.00099
30,92.77,93.57,0.00099
10,83.93,86.85,0.00099
40,88.99,91.38,0.00099
20,89.51,93.13,0.00099
30,88.83,91.10,0.00099
20,90.63,91.84,0.00099
50,93.84,94.39,0.00099
40,91.24,93.47,0.00099
10,77.03,85.99,0.00099
30,88.87,90.37,0.00096
20,86.55,90.83,0.00099
10,87.22,92.53,0.00099
40,91.94,93.38,0.00099
50,91.57,93.40,0.00099
30,91.42,93.72,0.00099
20,87.84,89.85,0.00097
10,76.82,87.29,0.00097
50,94.75,95.74,0.00099
40,93.88,94.74,0.00099
40,91.52,94.53,0.00099
50,90.28,92.65,0.00099
30,91.28,93.67,0.00099
10,85.36,90.18,0.00100
30,91.67,93.75,0.00099
20,92.71,94.21,0.00099
20,89.38,91.98,0.00099
10,85.05,86.92,0.00099
40,89.75,92.47,0.00099
50,92.56,93.67,0.00099
30,92.10,94.31,0.00096
20,84.36,89.82,0.00097
10,88.65,91.45,0.00099
30,92.50,94.06,0.00099
40,92.46,92.88,0.00099
50,92.81,93.54,0.00099
40,92.36,94.45,0.00099
20,84.50,89.03,0.00099
10,81.82,90.57,0.00099
50,94.20,94.86,0.00097
10,79.09,89.95,0.00099
40,92.92,94.55,0.00097
30,93.12,94.44,0.00099
50,92.80,94.70,0.00099
30,89.11,91.91,0.00099
20,91.07,94.47,0.00099
50,93.53,94.49,0.00099
10,85.70,91.25,0.00097
40,93.94,94.74,0.00099
20,90.46,93.22,0.00099
30,91.91,92.56,0.00099
50,92.70,94.03,0.00099
40,91.70,92.81,0.00099
20,92.14,92.94,0.00099
10,78.54,88.82,0.00099
40,93.97,94.88,0.00099
10,70.52,83.14,0.00099
50,93.95,95.04,0.00099
30,90.48,91.94,0.00099
20,87.25,89.58,0.00099
30,87.89,91.74,0.00097
40,90.80,91.47,0.00099
50,92.40,94.17,0.00099
30,91.53,93.63,0.00099
10,85.06,87.82,0.00099
20,85.07,91.33,0.00099
20,82.88,88.94,0.00099
10,79.85,87.40,0.00099
40,92.39,93.15,0.00099
30,91.37,92.35,0.00097
50,93.90,95.09,0.00099
40,94.00,94.38,0.00099
10,88.13,93.64,0.00099
50,92.20,92.62,0.00099
20,88.01,91.83,0.00099
10,85.75,90.65,0.00097
40,91.64,94.09,0.00099
30,91.62,92.92,0.00099
50,94.31,94.75,0.00099
20,89.05,92.21,0.00099
40,92.02,93.46,0.00099
30,89.94,93.59,0.00099
50,93.00,93.56,0.00099
20,89.10,90.06,0.00099
30,91.32,92.57,0.00099
10,83.23,88.87,0.00099
10,82.60,88.41,0.00099
50,90.44,92.16,0.00099
40,92.39,93.83,0.00099
20,85.35,91.78,0.00099
30,88.57,91.49,0.00099
40,92.94,94.07,0.00099
10,68.78,75.69,0.00099
50,93.68,94.12,0.00097
30,91.52,92.51,0.00099
40,94.24,94.93,0.00099
50,93.31,93.93,0.00099
20,81.99,87.40,0.00097
20,90.19,90.64,0.00097
10,81.31,89.99,0.00099
30,87.93,92.26,0.00097
10,69.50,85.41,0.00099
20,86.47,90.69,0.00097
40,91.18,93.88,0.00099
30,90.43,92.62,0.00099
50,90.00,91.85,0.00099
40,86.94,87.57,0.00097
10,79.16,85.66,0.00096
20,86.30,89.64,0.00100
10,74.97,84.03,0.00097
50,94.32,94.86,0.00099
50,93.61,94.55,0.00099
30,87.93,89.92,0.00099
30,93.77,94.15,0.00099
20,87.12,93.23,0.00097
40,92.42,93.49,0.00099
40,90.02,92.13,0.00099
50,93.00,93.18,0.00097
10,79.78,86.72,0.00099
20,85.76,89.33,0.00099
30,91.14,93.17,0.00099
10,71.87,75.43,0.00099
40,93.52,94.89,0.00099
50,94.06,94.48,0.00099
30,92.46,93.11,0.00099
20,87.52,92.16,0.00099
40,92.34,93.33,0.00099
50,92.81,93.17,0.00099
10,72.22,86.20,0.00097
30,91.48,92.80,0.00099
40,92.44,94.31,0.00099
20,89.38,92.82,0.00096
50,93.54,94.37,0.00099
