Number of labels,Accuracy,Accuracy with class priors,Class priors error
20,45.06,59.44,0.00099
30,51.73,60.62,0.00099
50,51.25,64.37,0.00099
10,25.63,56.00,0.00096
50,55.85,64.19,0.00097
30,52.96,61.96,0.00099
40,47.74,57.40,0.00097
30,41.30,58.49,0.00097
20,44.95,60.11,0.00099
40,56.29,58.97,0.00099
40,53.17,60.90,0.00099
40,54.23,65.06,0.00099
20,40.57,55.04,0.00097
50,47.15,62.47,0.00099
10,33.57,49.46,0.00096
30,45.85,59.04,0.00097
20,51.80,60.94,0.00099
30,56.07,65.12,0.00099
10,23.09,55.47,0.00099
10,55.92,61.35,0.00099
50,58.07,65.09,0.00099
50,48.23,56.30,0.00097
30,48.27,58.29,0.00099
30,46.59,56.26,0.00099
20,31.37,55.49,0.00097
20,48.56,60.20,0.00099
30,50.14,56.86,0.00097
50,48.47,57.17,0.00099
40,48.53,65.95,0.00099
10,46.86,59.42,0.00096
40,47.85,57.50,0.00099
10,35.10,59.37,0.00099
20,51.24,57.73,0.00097
50,62.36,64.89,0.00097
40,49.41,62.80,0.00097
30,46.51,64.60,0.00097
40,52.66,60.56,0.00099
50,50.15,61.23,0.00097
30,48.28,64.20,0.00097
20,50.55,61.17,0.00099
10,36.23,63.11,0.00097
50,54.74,60.53,0.00096
40,54.47,62.44,0.00099
20,45.22,61.57,0.00099
50,57.93,63.66,0.00099
30,49.59,59.04,0.00097
10,46.39,56.31,0.00097
10,46.60,57.00,0.00099
10,31.92,58.20,0.00097
40,52.91,60.65,0.00099
30,49.96,59.43,0.00097
30,53.14,54.87,0.00099
10,20.38,45.70,0.00099
20,38.70,59.76,0.00099
50,57.73,66.73,0.00097
10,32.96,52.12,0.00096
20,40.38,54.95,0.00099
50,58.48,63.97,0.00099
40,55.24,63.08,0.00097
30,42.75,51.89,0.00097
10,29.68,55.66,0.00096
20,43.84,45.70,0.00099
20,36.65,57.73,0.00099
50,59.04,59.86,0.00097
40,60.85,66.78,0.00099
30,47.43,58.10,0.00099
50,52.28,65.17,0.00099
50,60.28,63.44,0.00099
10,29.85,42.45,0.00094
40,57.67,63.93,0.00096
40,55.02,58.26,0.00097
20,49.46,55.44,0.00099
20,46.10,60.54,0.00099
40,54.05,61.11,0.00096
50,49.88,59.50,0.00097
30,45.67,62.41,0.00099
10,35.98,55.99,0.00097
20,53.81,58.40,0.00099
30,50.37,58.87,0.00099
20,32.44,59.94,0.00096
20,39.71,59.97,0.00099
40,48.49,62.76,0.00097
10,38.24,57.68,0.00094
30,49.08,64.10,0.00097
30,53.56,58.16,0.00097
40,44.10,50.04,0.00096
50,47.19,64.61,0.00099
40,49.81,65.26,0.00099
10,31.96,50.04,0.00099
20,46.91,58.15,0.00099
50,54.85,68.01,0.00099
30,47.16,56.36,0.00097
40,46.99,60.46,0.00099
10,31.76,55.56,0.00097
20,37.02,50.94,0.00099
40,53.12,58.79,0.00097
50,53.48,61.25,0.00097
10,33.51,53.34,0.00099
30,49.56,60.71,0.00099
30,51.33,62.44,0.00099
50,51.30,60.56,0.00097
40,51.96,62.97,0.00099
50,53.14,62.00,0.00099
20,48.10,53.00,0.00099
10,42.68,48.38,0.00099
30,51.37,62.33,0.00099
10,37.39,52.32,0.00097
50,50.90,58.49,0.00099
20,48.69,61.32,0.00099
10,31.95,53.44,0.00099
50,45.42,60.74,0.00099
40,45.98,52.07,0.00097
20,40.03,52.92,0.00097
40,56.15,64.38,0.00097
10,30.32,43.17,0.00099
30,43.24,62.77,0.00097
30,50.29,59.39,0.00099
30,47.30,64.60,0.00097
20,36.24,49.76,0.00099
50,55.55,65.71,0.00097
50,55.08,56.83,0.00097
40,44.16,59.52,0.00099
20,44.41,49.14,0.00099
40,52.94,55.30,0.00097
30,49.75,62.59,0.00099
10,35.03,62.75,0.00099
40,49.37,61.23,0.00096
50,60.18,67.72,0.00097
20,43.17,56.37,0.00099
20,36.38,52.18,0.00099
10,37.12,46.70,0.00097
10,36.46,57.25,0.00099
30,47.55,51.93,0.00097
10,38.99,63.94,0.00097
10,41.48,53.96,0.00093
40,53.73,61.94,0.00097
40,53.12,60.08,0.00097
20,38.74,47.01,0.00099
50,56.08,60.14,0.00097
50,51.08,62.25,0.00099
50,51.38,67.43,0.00099
40,57.82,66.30,0.00099
30,58.14,61.41,0.00099
30,53.30,62.83,0.00096
20,52.24,62.86,0.00099
20,43.72,60.43,0.00097
30,49.97,60.48,0.00094
20,46.27,56.52,0.00099
30,55.87,66.04,0.00099
30,47.91,60.74,0.00099
10,36.43,50.30,0.00099
30,42.92,58.88,0.00099
40,58.50,64.28,0.00097
50,57.03,61.46,0.00099
40,53.41,63.63,0.00097
50,54.77,62.87,0.00099
40,54.16,67.02,0.00096
40,53.11,60.51,0.00099
10,33.63,61.55,0.00099
50,55.90,63.53,0.00099
20,41.33,58.48,0.00097
20,51.57,57.40,0.00099
30,57.33,64.02,0.00099
50,55.12,59.89,0.00099
50,56.31,63.40,0.00099
30,50.15,58.17,0.00099
30,56.26,66.71,0.00099
10,25.16,49.33,0.00099
10,34.72,56.23,0.00099
20,46.84,57.72,0.00097
50,53.61,67.72,0.00096
40,53.35,63.23,0.00099
10,31.02,54.16,0.00099
20,41.00,57.94,0.00099
10,36.83,61.56,0.00099
40,54.48,59.03,0.00099
10,35.93,53.57,0.00097
30,44.88,57.64,0.00097
20,43.78,60.24,0.00099
50,61.46,64.53,0.00097
20,36.19,44.04,0.00099
50,52.88,62.30,0.00097
30,41.83,52.02,0.00099
40,52.42,59.69,0.00099
10,50.15,57.48,0.00097
10,24.42,42.44,0.00099
40,57.40,62.55,0.00096
50,56.82,62.32,0.00099
50,57.91,60.46,0.00097
30,47.69,58.64,0.00099
50,52.62,61.60,0.00097
30,51.75,60.58,0.00099
20,44.01,63.74,0.00099
20,49.69,59.12,0.00099
10,42.66,52.17,0.00099
40,47.78,60.23,0.00099
20,45.51,61.10,0.00097
40,43.37,57.92,0.00099
30,53.23,60.11,0.00097
30,50.62,62.60,0.00099
40,47.73,61.22,0.00097
50,54.71,64.08,0.00099
40,53.60,62.12,0.00099
10,28.42,37.44,0.00096
20,46.01,60.26,0.00099
20,43.27,58.74,0.00099
30,55.09,61.78,0.00099
50,58.64,67.49,0.00097
10,26.09,48.66,0.00099
10,30.41,42.92,0.00099
40,60.53,63.94,0.00099
30,57.78,66.09,0.00099
40,51.66,58.44,0.00097
10,33.72,49.18,0.00096
50,53.85,60.93,0.00099
50,59.01,66.27,0.00099
20,39.70,51.16,0.00099
40,52.27,61.32,0.00099
30,47.03,58.34,0.00099
20,47.07,58.63,0.00099
10,32.63,43.45,0.00096
10,39.96,57.26,0.00099
50,53.08,60.03,0.00099
30,50.30,61.81,0.00099
10,34.70,50.30,0.00096
30,52.12,59.75,0.00097
50,62.99,69.63,0.00099
40,57.16,63.90,0.00099
10,32.14,49.28,0.00099
50,53.11,61.62,0.00099
20,47.14,59.99,0.00097
20,40.79,59.58,0.00099
30,41.17,64.80,0.00099
50,57.82,64.44,0.00099
10,30.81,54.19,0.00099
20,49.69,59.99,0.00097
40,49.30,59.93,0.00099
40,43.59,60.09,0.00099
20,51.00,53.88,0.00099
20,50.11,59.84,0.00097
10,32.29,52.64,0.00096
40,48.29,55.95,0.00099
40,50.93,60.89,0.00099
50,50.91,60.55,0.00099
50,62.80,68.48,0.00099
10,33.26,52.28,0.00099
50,54.22,58.99,0.00096
40,58.79,67.04,0.00099
20,42.30,55.69,0.00099
30,53.47,57.15,0.00099
20,43.62,63.65,0.00099
30,44.52,52.45,0.00099
40,52.71,66.60,0.00099
10,33.12,43.96,0.00099
10,31.02,51.13,0.00099
30,40.01,50.44,0.00099
10,48.36,57.97,0.00099
50,54.63,62.58,0.00099
30,54.72,66.43,0.00097
20,44.56,57.80,0.00099
50,60.79,66.31,0.00097
30,45.84,64.72,0.00099
40,44.76,59.25,0.00099
30,53.48,56.45,0.00099
50,55.14,64.33,0.00099
20,35.98,47.59,0.00097
10,19.70,56.49,0.00094
20,39.19,60.36,0.00099
50,61.32,64.71,0.00097
30,47.54,60.65,0.00097
50,51.97,63.42,0.00097
20,31.92,57.83,0.00099
30,40.50,57.19,0.00099
40,47.96,56.29,0.00099
40,59.91,62.49,0.00099
50,53.80,58.95,0.00096
40,58.55,61.03,0.00099
10,43.41,60.25,0.00093
10,30.37,49.02,0.00099
30,51.67,58.40,0.00097
40,52.30,61.36,0.00099
10,22.92,49.75,0.00099
10,34.18,56.55,0.00099
30,54.42,62.28,0.00099
20,41.03,49.54,0.00099
40,59.54,67.86,0.00099
20,48.76,59.13,0.00097
30,45.28,63.33,0.00097
40,35.62,58.46,0.00096
50,52.33,58.78,0.00099
10,20.36,56.92,0.00099
50,51.81,64.82,0.00097
20,37.44,58.41,0.00099
40,51.90,59.63,0.00099
10,33.61,43.87,0.00097
50,50.82,61.53,0.00099
40,43.58,63.89,0.00097
30,54.47,60.57,0.00099
30,52.85,61.06,0.00097
20,32.05,53.38,0.00097
30,45.92,58.25,0.00097
10,37.64,54.84,0.00097
10,32.17,56.10,0.00099
40,54.39,66.74,0.00099
50,59.63,62.16,0.00099
50,55.81,60.61,0.00099
30,53.95,59.38,0.00099
40,56.75,61.19,0.00099
30,53.06,58.03,0.00099
20,44.98,58.69,0.00099
10,41.54,56.26,0.00099
20,52.69,58.55,0.00099
20,45.56,49.18,0.00099
20,60.66,63.08,0.00096
50,59.91,65.53,0.00099
40,58.66,66.00,0.00099
50,55.09,62.17,0.00099
